"Step","stairs_pose_net_r18 - epoch/test_loss","stairs_pose_net_r18 - epoch/test_loss__MIN","stairs_pose_net_r18 - epoch/test_loss__MAX","pumpkin_pose_net_r18 - epoch/test_loss","pumpkin_pose_net_r18 - epoch/test_loss__MIN","pumpkin_pose_net_r18 - epoch/test_loss__MAX","office_pose_net_r18 - epoch/test_loss","office_pose_net_r18 - epoch/test_loss__MIN","office_pose_net_r18 - epoch/test_loss__MAX","heads_pose_net_r18 - epoch/test_loss","heads_pose_net_r18 - epoch/test_loss__MIN","heads_pose_net_r18 - epoch/test_loss__MAX","fire_pose_net_r18 - epoch/test_loss","fire_pose_net_r18 - epoch/test_loss__MIN","fire_pose_net_r18 - epoch/test_loss__MAX","chess_pose_net_r18 - epoch/test_loss","chess_pose_net_r18 - epoch/test_loss__MIN","chess_pose_net_r18 - epoch/test_loss__MAX"
"88","5.9444944858551025","5.9444944858551025","5.9444944858551025","5.845334142446518","5.845334142446518","5.845334142446518","7.857547469437122","7.857547469437122","7.857547469437122","6.036331653594971","6.036331653594971","6.036331653594971","9.419110834598541","9.419110834598541","9.419110834598541","2.999772682785988","2.999772682785988","2.999772682785988"
"89","5.9416860938072205","5.9416860938072205","5.9416860938072205","5.8433420062065125","5.8433420062065125","5.8433420062065125","7.857025742530823","7.857025742530823","7.857025742530823","6.034413814544678","6.034413814544678","6.034413814544678","9.408368051052094","9.408368051052094","9.408368051052094","2.9978646636009216","2.9978646636009216","2.9978646636009216"
"90","5.938797891139984","5.938797891139984","5.938797891139984","5.841380029916763","5.841380029916763","5.841380029916763","7.856557950377464","7.856557950377464","7.856557950377464","6.032536864280701","6.032536864280701","6.032536864280701","9.397557199001312","9.397557199001312","9.397557199001312","2.995937705039978","2.995937705039978","2.995937705039978"
"91","5.935886532068253","5.935886532068253","5.935886532068253","5.839043483138084","5.839043483138084","5.839043483138084","7.856123015284538","7.856123015284538","7.856123015284538","6.030558943748474","6.030558943748474","6.030558943748474","9.386635035276413","9.386635035276413","9.386635035276413","2.9940498173236847","2.9940498173236847","2.9940498173236847"
"92","5.933057397603989","5.933057397603989","5.933057397603989","5.836869016289711","5.836869016289711","5.836869016289711","7.8552889078855515","7.8552889078855515","7.8552889078855515","6.02862286567688","6.02862286567688","6.02862286567688","9.376341432332993","9.376341432332993","9.376341432332993","2.9921435713768005","2.9921435713768005","2.9921435713768005"
"93","5.930142760276794","5.930142760276794","5.930142760276794","5.834526553750038","5.834526553750038","5.834526553750038","7.854824982583523","7.854824982583523","7.854824982583523","6.026668310165405","6.026668310165405","6.026668310165405","9.365854799747467","9.365854799747467","9.365854799747467","2.990265130996704","2.990265130996704","2.990265130996704"
"94","5.927112430334091","5.927112430334091","5.927112430334091","5.832010164856911","5.832010164856911","5.832010164856911","7.85362359136343","7.85362359136343","7.85362359136343","6.0247803926467896","6.0247803926467896","6.0247803926467896","9.355031132698059","9.355031132698059","9.355031132698059","2.988392248749733","2.988392248749733","2.988392248749733"
"95","5.924268901348114","5.924268901348114","5.924268901348114","5.829703271389008","5.829703271389008","5.829703271389008","7.853064611554146","7.853064611554146","7.853064611554146","6.0228999853134155","6.0228999853134155","6.0228999853134155","9.34469535946846","9.34469535946846","9.34469535946846","2.986466482281685","2.986466482281685","2.986466482281685"
"96","5.9213294088840485","5.9213294088840485","5.9213294088840485","5.827044725418091","5.827044725418091","5.827044725418091","7.853248752653599","7.853248752653599","7.853248752653599","6.020966053009033","6.020966053009033","6.020966053009033","9.334249526262283","9.334249526262283","9.334249526262283","2.9844581931829453","2.9844581931829453","2.9844581931829453"
"97","5.918298363685608","5.918298363685608","5.918298363685608","5.82476407289505","5.82476407289505","5.82476407289505","7.852516978979111","7.852516978979111","7.852516978979111","6.019087791442871","6.019087791442871","6.019087791442871","9.3238804936409","9.3238804936409","9.3238804936409","2.9827078133821487","2.9827078133821487","2.9827078133821487"
"98","5.915288269519806","5.915288269519806","5.915288269519806","5.822003602981567","5.822003602981567","5.822003602981567","7.851795941591263","7.851795941591263","7.851795941591263","6.017071008682251","6.017071008682251","6.017071008682251","9.313517451286316","9.313517451286316","9.313517451286316","2.9808232486248016","2.9808232486248016","2.9808232486248016"
"99","5.912262558937073","5.912262558937073","5.912262558937073","5.819303214550018","5.819303214550018","5.819303214550018","7.851613990962505","7.851613990962505","7.851613990962505","6.015138506889343","6.015138506889343","6.015138506889343","9.303443163633347","9.303443163633347","9.303443163633347","2.9788269102573395","2.9788269102573395","2.9788269102573395"
"100","5.909158080816269","5.909158080816269","5.909158080816269","5.8165993839502335","5.8165993839502335","5.8165993839502335","7.851869620382786","7.851869620382786","7.851869620382786","6.013206243515015","6.013206243515015","6.013206243515015","9.29316732287407","9.29316732287407","9.29316732287407","2.9767879396677017","2.9767879396677017","2.9767879396677017"
