"Step","stairs_pose_net_r34 - epoch/test_loss","stairs_pose_net_r34 - epoch/test_loss__MIN","stairs_pose_net_r34 - epoch/test_loss__MAX","pumpkin_pose_net_r34 - epoch/test_loss","pumpkin_pose_net_r34 - epoch/test_loss__MIN","pumpkin_pose_net_r34 - epoch/test_loss__MAX","office_pose_net_r34 - epoch/test_loss","office_pose_net_r34 - epoch/test_loss__MIN","office_pose_net_r34 - epoch/test_loss__MAX","heads_pose_net_r34 - epoch/test_loss","heads_pose_net_r34 - epoch/test_loss__MIN","heads_pose_net_r34 - epoch/test_loss__MAX","fire_pose_net_r34 - epoch/test_loss","fire_pose_net_r34 - epoch/test_loss__MIN","fire_pose_net_r34 - epoch/test_loss__MAX","chess_pose_net_r34 - epoch/test_loss","chess_pose_net_r34 - epoch/test_loss__MIN","chess_pose_net_r34 - epoch/test_loss__MAX"
"88","5.223050996661186","5.223050996661186","5.223050996661186","5.961868889629841","5.961868889629841","5.961868889629841","12.118204794824123","12.118204794824123","12.118204794824123","6.395019829273224","6.395019829273224","6.395019829273224","13.484432891011238","13.484432891011238","13.484432891011238","4.6182476580142975","4.6182476580142975","4.6182476580142975"
"89","5.219846412539482","5.219846412539482","5.219846412539482","5.967560734599829","5.967560734599829","5.967560734599829","12.125029750168324","12.125029750168324","12.125029750168324","6.392899990081787","6.392899990081787","6.392899990081787","13.474502176046371","13.474502176046371","13.474502176046371","4.615918017923832","4.615918017923832","4.615918017923832"
"90","5.2163655161857605","5.2163655161857605","5.2163655161857605","5.9734252244234085","5.9734252244234085","5.9734252244234085","12.131534717977047","12.131534717977047","12.131534717977047","6.390723317861557","6.390723317861557","6.390723317861557","13.464008666574955","13.464008666574955","13.464008666574955","4.613395467400551","4.613395467400551","4.613395467400551"
"91","5.212778493762016","5.212778493762016","5.212778493762016","5.979587934911251","5.979587934911251","5.979587934911251","12.137369811534882","12.137369811534882","12.137369811534882","6.388585537672043","6.388585537672043","6.388585537672043","13.453972846269608","13.453972846269608","13.453972846269608","4.610782660543919","4.610782660543919","4.610782660543919"
"92","5.209141954779625","5.209141954779625","5.209141954779625","5.985540248453617","5.985540248453617","5.985540248453617","12.142566911876202","12.142566911876202","12.142566911876202","6.386385232210159","6.386385232210159","6.386385232210159","13.443587578833103","13.443587578833103","13.443587578833103","4.608510904014111","4.608510904014111","4.608510904014111"
"93","5.205353230237961","5.205353230237961","5.205353230237961","5.991603624075651","5.991603624075651","5.991603624075651","12.147419832646847","12.147419832646847","12.147419832646847","6.384263306856155","6.384263306856155","6.384263306856155","13.433370374143124","13.433370374143124","13.433370374143124","4.606408126652241","4.606408126652241","4.606408126652241"
"94","5.201484590768814","5.201484590768814","5.201484590768814","5.997441899031401","5.997441899031401","5.997441899031401","12.152816027402878","12.152816027402878","12.152816027402878","6.382111102342606","6.382111102342606","6.382111102342606","13.422923870384693","13.422923870384693","13.422923870384693","4.604051694273949","4.604051694273949","4.604051694273949"
"95","5.197436228394508","5.197436228394508","5.197436228394508","6.003311462700367","6.003311462700367","6.003311462700367","12.157037690281868","12.157037690281868","12.157037690281868","6.379858076572418","6.379858076572418","6.379858076572418","13.41230022162199","13.41230022162199","13.41230022162199","4.602104291319847","4.602104291319847","4.602104291319847"
"96","5.19311361014843","5.19311361014843","5.19311361014843","6.009269081056118","6.009269081056118","6.009269081056118","12.161029815673828","12.161029815673828","12.161029815673828","6.37770539522171","6.37770539522171","6.37770539522171","13.402172863483429","13.402172863483429","13.402172863483429","4.599885106086731","4.599885106086731","4.599885106086731"
"97","5.188920363783836","5.188920363783836","5.188920363783836","6.015097636729479","6.015097636729479","6.015097636729479","12.164520896971226","12.164520896971226","12.164520896971226","6.375550702214241","6.375550702214241","6.375550702214241","13.391584992408752","13.391584992408752","13.391584992408752","4.597883701324463","4.597883701324463","4.597883701324463"
"98","5.184462144970894","5.184462144970894","5.184462144970894","6.021004900336266","6.021004900336266","6.021004900336266","12.167733028531075","12.167733028531075","12.167733028531075","6.373393133282661","6.373393133282661","6.373393133282661","13.381313942372799","13.381313942372799","13.381313942372799","4.595709025859833","4.595709025859833","4.595709025859833"
"99","5.18038472533226","5.18038472533226","5.18038472533226","6.026798669248819","6.026798669248819","6.026798669248819","12.171023771166801","12.171023771166801","12.171023771166801","6.371202439069748","6.371202439069748","6.371202439069748","13.370975993573666","13.370975993573666","13.370975993573666","4.593838267028332","4.593838267028332","4.593838267028332"
"100","5.175948515534401","5.175948515534401","5.175948515534401","6.032756000757217","6.032756000757217","6.032756000757217","12.174242623150349","12.174242623150349","12.174242623150349","6.369023472070694","6.369023472070694","6.369023472070694","13.360253982245922","13.360253982245922","13.360253982245922","4.591781340539455","4.591781340539455","4.591781340539455"
