"Step","stairs_pose_net_mobv3l - epoch/test_loss","stairs_pose_net_mobv3l - epoch/test_loss__MIN","stairs_pose_net_mobv3l - epoch/test_loss__MAX","pumpkin_pose_net_mobv3l - epoch/test_loss","pumpkin_pose_net_mobv3l - epoch/test_loss__MIN","pumpkin_pose_net_mobv3l - epoch/test_loss__MAX","office_pose_net_mobv3l - epoch/test_loss","office_pose_net_mobv3l - epoch/test_loss__MIN","office_pose_net_mobv3l - epoch/test_loss__MAX","heads_pose_net_mobv3l - epoch/test_loss","heads_pose_net_mobv3l - epoch/test_loss__MIN","heads_pose_net_mobv3l - epoch/test_loss__MAX","fire_pose_net_mobv3l - epoch/test_loss","fire_pose_net_mobv3l - epoch/test_loss__MIN","fire_pose_net_mobv3l - epoch/test_loss__MAX","chess_pose_net_mobv3l - epoch/test_loss","chess_pose_net_mobv3l - epoch/test_loss__MIN","chess_pose_net_mobv3l - epoch/test_loss__MAX"
"88","4.300518602132797","4.300518602132797","4.300518602132797","5.635703299194574","5.635703299194574","5.635703299194574","11.765253700315952","11.765253700315952","11.765253700315952","5.049214154481888","5.049214154481888","5.049214154481888","11.308544661849737","11.308544661849737","11.308544661849737","4.274464622139931","4.274464622139931","4.274464622139931"
"89","4.298934757709503","4.298934757709503","4.298934757709503","5.634425304830074","5.634425304830074","5.634425304830074","11.738456450402737","11.738456450402737","11.738456450402737","5.050719350576401","5.050719350576401","5.050719350576401","11.280153892934322","11.280153892934322","11.280153892934322","4.269208453595638","4.269208453595638","4.269208453595638"
"90","4.296309977769852","4.296309977769852","4.296309977769852","5.632349211722612","5.632349211722612","5.632349211722612","11.704663142561913","11.704663142561913","11.704663142561913","5.052306652069092","5.052306652069092","5.052306652069092","11.25393683463335","11.25393683463335","11.25393683463335","4.268312022089958","4.268312022089958","4.268312022089958"
"91","4.2963303327560425","4.2963303327560425","4.2963303327560425","5.630347967147827","5.630347967147827","5.630347967147827","11.672952398657799","11.672952398657799","11.672952398657799","5.053186297416687","5.053186297416687","5.053186297416687","11.232572890818119","11.232572890818119","11.232572890818119","4.268369153141975","4.268369153141975","4.268369153141975"
"92","4.2955005168914795","4.2955005168914795","4.2955005168914795","5.6287960931658745","5.6287960931658745","5.6287960931658745","11.65177746862173","11.65177746862173","11.65177746862173","5.054151684045792","5.054151684045792","5.054151684045792","11.206647485494614","11.206647485494614","11.206647485494614","4.2676809430122375","4.2676809430122375","4.2676809430122375"
"93","4.29439777135849","4.29439777135849","4.29439777135849","5.62738947942853","5.62738947942853","5.62738947942853","11.622191295027733","11.622191295027733","11.622191295027733","5.054817497730255","5.054817497730255","5.054817497730255","11.183478474617004","11.183478474617004","11.183478474617004","4.26575330644846","4.26575330644846","4.26575330644846"
"94","4.294169723987579","4.294169723987579","4.294169723987579","5.626079335808754","5.626079335808754","5.626079335808754","11.59328743070364","11.59328743070364","11.59328743070364","5.055149734020233","5.055149734020233","5.055149734020233","11.161738771945238","11.161738771945238","11.161738771945238","4.266115769743919","4.266115769743919","4.266115769743919"
"95","4.292237818241119","4.292237818241119","4.292237818241119","5.625076625496149","5.625076625496149","5.625076625496149","11.573968313634396","11.573968313634396","11.573968313634396","5.055461227893829","5.055461227893829","5.055461227893829","11.142499629408121","11.142499629408121","11.142499629408121","4.265759065747261","4.265759065747261","4.265759065747261"
"96","4.29231783747673","4.29231783747673","4.29231783747673","5.62282820045948","5.62282820045948","5.62282820045948","11.552761606872082","11.552761606872082","11.552761606872082","5.055895805358887","5.055895805358887","5.055895805358887","11.119026258587837","11.119026258587837","11.119026258587837","4.265745371580124","4.265745371580124","4.265745371580124"
"97","4.292366921901703","4.292366921901703","4.292366921901703","5.621754936873913","5.621754936873913","5.621754936873913","11.530094362795353","11.530094362795353","11.530094362795353","5.055863440036774","5.055863440036774","5.055863440036774","11.09752967953682","11.09752967953682","11.09752967953682","4.265155114233494","4.265155114233494","4.265155114233494"
"98","4.293642640113831","4.293642640113831","4.293642640113831","5.620076201856136","5.620076201856136","5.620076201856136","11.507558785378933","11.507558785378933","11.507558785378933","5.055915117263794","5.055915117263794","5.055915117263794","11.073688585311174","11.073688585311174","11.073688585311174","4.2641527727246284","4.2641527727246284","4.2641527727246284"
"99","4.293382555246353","4.293382555246353","4.293382555246353","5.619248539209366","5.619248539209366","5.619248539209366","11.484866760671139","11.484866760671139","11.484866760671139","5.055624485015869","5.055624485015869","5.055624485015869","11.055077567696571","11.055077567696571","11.055077567696571","4.263861067593098","4.263861067593098","4.263861067593098"
"100","4.293721854686737","4.293721854686737","4.293721854686737","5.618105586618185","5.618105586618185","5.618105586618185","11.462564244866371","11.462564244866371","11.462564244866371","5.055261731147766","5.055261731147766","5.055261731147766","11.037313681095839","11.037313681095839","11.037313681095839","4.2637869864702225","4.2637869864702225","4.2637869864702225"
