"Step","stairs_pose_net_r34 - epoch/test_translation_loss","stairs_pose_net_r34 - epoch/test_translation_loss__MIN","stairs_pose_net_r34 - epoch/test_translation_loss__MAX","pumpkin_pose_net_r34 - epoch/test_translation_loss","pumpkin_pose_net_r34 - epoch/test_translation_loss__MIN","pumpkin_pose_net_r34 - epoch/test_translation_loss__MAX","office_pose_net_r34 - epoch/test_translation_loss","office_pose_net_r34 - epoch/test_translation_loss__MIN","office_pose_net_r34 - epoch/test_translation_loss__MAX","heads_pose_net_r34 - epoch/test_translation_loss","heads_pose_net_r34 - epoch/test_translation_loss__MIN","heads_pose_net_r34 - epoch/test_translation_loss__MAX","fire_pose_net_r34 - epoch/test_translation_loss","fire_pose_net_r34 - epoch/test_translation_loss__MIN","fire_pose_net_r34 - epoch/test_translation_loss__MAX","chess_pose_net_r34 - epoch/test_translation_loss","chess_pose_net_r34 - epoch/test_translation_loss__MIN","chess_pose_net_r34 - epoch/test_translation_loss__MAX"
"79","0.2467683064751327","0.2467683064751327","0.2467683064751327","0.26798389479517937","0.26798389479517937","0.26798389479517937","0.3036057837307453","0.3036057837307453","0.3036057837307453","0.10968038393184543","0.10968038393184543","0.10968038393184543","0.21771660796366632","0.21771660796366632","0.21771660796366632","0.2388535519130528","0.2388535519130528","0.2388535519130528"
"80","0.2467381302267313","0.2467381302267313","0.2467381302267313","0.2680810005404055","0.2680810005404055","0.2680810005404055","0.3024909234372899","0.3024909234372899","0.3024909234372899","0.1095868544653058","0.1095868544653058","0.1095868544653058","0.21848136698827147","0.21848136698827147","0.21848136698827147","0.23849932849407196","0.23849932849407196","0.23849932849407196"
"81","0.24663142347708344","0.24663142347708344","0.24663142347708344","0.26798341888934374","0.26798341888934374","0.26798341888934374","0.302442581159994","0.302442581159994","0.302442581159994","0.1095275143161416","0.1095275143161416","0.1095275143161416","0.21865499974228442","0.21865499974228442","0.21865499974228442","0.2383918482810259","0.2383918482810259","0.2383918482810259"
"82","0.2466389494948089","0.2466389494948089","0.2466389494948089","0.26789818750694394","0.26789818750694394","0.26789818750694394","0.3023168572690338","0.3023168572690338","0.3023168572690338","0.10950025077909231","0.10950025077909231","0.10950025077909231","0.21874819160439074","0.21874819160439074","0.21874819160439074","0.23834750754758716","0.23834750754758716","0.23834750754758716"
"83","0.2466355711221695","0.2466355711221695","0.2466355711221695","0.2678467221558094","0.2678467221558094","0.2678467221558094","0.3021816823165864","0.3021816823165864","0.3021816823165864","0.10947906319051981","0.10947906319051981","0.10947906319051981","0.2188211977481842","0.2188211977481842","0.2188211977481842","0.23827924113720655","0.23827924113720655","0.23827924113720655"
"84","0.24663849268108606","0.24663849268108606","0.24663849268108606","0.2678271858021617","0.2678271858021617","0.2678271858021617","0.3020541768055409","0.3020541768055409","0.3020541768055409","0.10946577321738005","0.10946577321738005","0.10946577321738005","0.2188834708649665","0.2188834708649665","0.2188834708649665","0.23820910090580583","0.23820910090580583","0.23820910090580583"
"85","0.2466441448777914","0.2466441448777914","0.2466441448777914","0.2678195871412754","0.2678195871412754","0.2678195871412754","0.30192631180398166","0.30192631180398166","0.30192631180398166","0.10945327114313841","0.10945327114313841","0.10945327114313841","0.21894784807227552","0.21894784807227552","0.21894784807227552","0.23813583934679627","0.23813583934679627","0.23813583934679627"
"86","0.24664042005315423","0.24664042005315423","0.24664042005315423","0.26780858216807246","0.26780858216807246","0.26780858216807246","0.3018026491627097","0.3018026491627097","0.3018026491627097","0.1094457502476871","0.1094457502476871","0.1094457502476871","0.21902092266827822","0.21902092266827822","0.21902092266827822","0.23806304205209017","0.23806304205209017","0.23806304205209017"
"87","0.24662686232477427","0.24662686232477427","0.24662686232477427","0.26779961213469505","0.26779961213469505","0.26779961213469505","0.3016792198177427","0.3016792198177427","0.3016792198177427","0.10943433037027717","0.10943433037027717","0.10943433037027717","0.21909351693466306","0.21909351693466306","0.21909351693466306","0.23799545550718904","0.23799545550718904","0.23799545550718904"
"88","0.24662303365767002","0.24662303365767002","0.24662303365767002","0.26778997853398323","0.26778997853398323","0.26778997853398323","0.30154997087083757","0.30154997087083757","0.30154997087083757","0.10942052630707622","0.10942052630707622","0.10942052630707622","0.21915763313882053","0.21915763313882053","0.21915763313882053","0.23792599514126778","0.23792599514126778","0.23792599514126778"
"89","0.24662577360868454","0.24662577360868454","0.24662577360868454","0.26777333253994584","0.26777333253994584","0.26777333253994584","0.30143489863257855","0.30143489863257855","0.30143489863257855","0.10941336676478386","0.10941336676478386","0.10941336676478386","0.21922313491813838","0.21922313491813838","0.21922313491813838","0.237853336147964","0.237853336147964","0.237853336147964"
"90","0.2466225572861731","0.2466225572861731","0.2466225572861731","0.2677606618963182","0.2677606618963182","0.2677606618963182","0.3013141710544005","0.3013141710544005","0.3013141710544005","0.10940538300201297","0.10940538300201297","0.10940538300201297","0.2192950516473502","0.2192950516473502","0.2192950516473502","0.23777988087385893","0.23777988087385893","0.23777988087385893"
"91","0.24662355426698923","0.24662355426698923","0.24662355426698923","0.26774363266304135","0.26774363266304135","0.26774363266304135","0.3012022525072098","0.3012022525072098","0.3012022525072098","0.10939796920865774","0.10939796920865774","0.10939796920865774","0.21935783582739532","0.21935783582739532","0.21935783582739532","0.23770949942991138","0.23770949942991138","0.23770949942991138"
"92","0.2466277382336557","0.2466277382336557","0.2466277382336557","0.26772594591602683","0.26772594591602683","0.26772594591602683","0.3010900985682383","0.3010900985682383","0.3010900985682383","0.10938735073432326","0.10938735073432326","0.10938735073432326","0.2194281832780689","0.2194281832780689","0.2194281832780689","0.23763648141175508","0.23763648141175508","0.23763648141175508"
"93","0.24662617966532707","0.24662617966532707","0.24662617966532707","0.26771049853414297","0.26771049853414297","0.26771049853414297","0.30098571442067623","0.30098571442067623","0.30098571442067623","0.10937621397897601","0.10937621397897601","0.10937621397897601","0.21949923457577825","0.21949923457577825","0.21949923457577825","0.2375660757534206","0.2375660757534206","0.2375660757534206"
"94","0.246630122885108","0.246630122885108","0.246630122885108","0.2676919838413596","0.2676919838413596","0.2676919838413596","0.30088213738054037","0.30088213738054037","0.30088213738054037","0.10936882440000772","0.10936882440000772","0.10936882440000772","0.2195706837810576","0.2195706837810576","0.2195706837810576","0.23750016232952476","0.23750016232952476","0.23750016232952476"
"95","0.2466274444013834","0.2466274444013834","0.2466274444013834","0.26766505697742105","0.26766505697742105","0.26766505697742105","0.3007825902896002","0.3007825902896002","0.3007825902896002","0.10935828927904367","0.10935828927904367","0.10935828927904367","0.21964029571972787","0.21964029571972787","0.21964029571972787","0.23742295196279883","0.23742295196279883","0.23742295196279883"
"96","0.24663119670003653","0.24663119670003653","0.24663119670003653","0.2676546941511333","0.2676546941511333","0.2676546941511333","0.3006832724204287","0.3006832724204287","0.3006832724204287","0.10934418858960271","0.10934418858960271","0.10934418858960271","0.21971358638256788","0.21971358638256788","0.21971358638256788","0.23735590232536197","0.23735590232536197","0.23735590232536197"
"97","0.24663503374904394","0.24663503374904394","0.24663503374904394","0.26763356709852815","0.26763356709852815","0.26763356709852815","0.3005899584386498","0.3005899584386498","0.3005899584386498","0.10933389700949192","0.10933389700949192","0.10933389700949192","0.21979113039560616","0.21979113039560616","0.21979113039560616","0.23728373274207115","0.23728373274207115","0.23728373274207115"
"98","0.2466344954445958","0.2466344954445958","0.2466344954445958","0.2675952473655343","0.2675952473655343","0.2675952473655343","0.3004975748481229","0.3004975748481229","0.3004975748481229","0.10932433698326349","0.10932433698326349","0.10932433698326349","0.21985567244701087","0.21985567244701087","0.21985567244701087","0.23721024813130498","0.23721024813130498","0.23721024813130498"
"99","0.2466406635940075","0.2466406635940075","0.2466406635940075","0.26757293241098523","0.26757293241098523","0.26757293241098523","0.30040741176344454","0.30040741176344454","0.30040741176344454","0.10931537114083767","0.10931537114083767","0.10931537114083767","0.2199303274974227","0.2199303274974227","0.2199303274974227","0.2371427733451128","0.2371427733451128","0.2371427733451128"
"100","0.24664294393733144","0.24664294393733144","0.24664294393733144","0.2675451193936169","0.2675451193936169","0.2675451193936169","0.30032675969414413","0.30032675969414413","0.30032675969414413","0.1093056183308363","0.1093056183308363","0.1093056183308363","0.2200018293224275","0.2200018293224275","0.2200018293224275","0.23706709034740925","0.23706709034740925","0.23706709034740925"
