"Step","stairs_pose_net_r18 - epoch/test_translation_loss","stairs_pose_net_r18 - epoch/test_translation_loss__MIN","stairs_pose_net_r18 - epoch/test_translation_loss__MAX","pumpkin_pose_net_r18 - epoch/test_translation_loss","pumpkin_pose_net_r18 - epoch/test_translation_loss__MIN","pumpkin_pose_net_r18 - epoch/test_translation_loss__MAX","office_pose_net_r18 - epoch/test_translation_loss","office_pose_net_r18 - epoch/test_translation_loss__MIN","office_pose_net_r18 - epoch/test_translation_loss__MAX","heads_pose_net_r18 - epoch/test_translation_loss","heads_pose_net_r18 - epoch/test_translation_loss__MIN","heads_pose_net_r18 - epoch/test_translation_loss__MAX","fire_pose_net_r18 - epoch/test_translation_loss","fire_pose_net_r18 - epoch/test_translation_loss__MIN","fire_pose_net_r18 - epoch/test_translation_loss__MAX","chess_pose_net_r18 - epoch/test_translation_loss","chess_pose_net_r18 - epoch/test_translation_loss__MIN","chess_pose_net_r18 - epoch/test_translation_loss__MAX"
"79","0.241698594763875","0.241698594763875","0.241698594763875","0.22771862894296646","0.22771862894296646","0.22771862894296646","0.35084462631493807","0.35084462631493807","0.35084462631493807","0.14131187833845615","0.14131187833845615","0.14131187833845615","0.22415833175182343","0.22415833175182343","0.22415833175182343","0.20249042473733425","0.20249042473733425","0.20249042473733425"
"80","0.2414199560880661","0.2414199560880661","0.2414199560880661","0.2275279676541686","0.2275279676541686","0.2275279676541686","0.34877457562834024","0.34877457562834024","0.34877457562834024","0.1411795150488615","0.1411795150488615","0.1411795150488615","0.22462932206690311","0.22462932206690311","0.22462932206690311","0.20282320491969585","0.20282320491969585","0.20282320491969585"
"81","0.24148392397910357","0.24148392397910357","0.24148392397910357","0.22760293819010258","0.22760293819010258","0.22760293819010258","0.348393976688385","0.348393976688385","0.348393976688385","0.14120539277791977","0.14120539277791977","0.14120539277791977","0.22481155395507812","0.22481155395507812","0.22481155395507812","0.20286186784505844","0.20286186784505844","0.20286186784505844"
"82","0.24150642100721598","0.24150642100721598","0.24150642100721598","0.22761453315615654","0.22761453315615654","0.22761453315615654","0.34814908541738987","0.34814908541738987","0.34814908541738987","0.14121580496430397","0.14121580496430397","0.14121580496430397","0.2249198779463768","0.2249198779463768","0.2249198779463768","0.20290051400661469","0.20290051400661469","0.20290051400661469"
"83","0.24149774480611086","0.24149774480611086","0.24149774480611086","0.2276152689009905","0.2276152689009905","0.2276152689009905","0.3479254664853215","0.3479254664853215","0.3479254664853215","0.14121751114726067","0.14121751114726067","0.14121751114726067","0.2249869741499424","0.2249869741499424","0.2249869741499424","0.20293589308857918","0.20293589308857918","0.20293589308857918"
"84","0.2414788007736206","0.2414788007736206","0.2414788007736206","0.22761082276701927","0.22761082276701927","0.22761082276701927","0.34770362731069326","0.34770362731069326","0.34770362731069326","0.1412157155573368","0.1412157155573368","0.1412157155573368","0.2250405689701438","0.2250405689701438","0.2250405689701438","0.2029669303447008","0.2029669303447008","0.2029669303447008"
"85","0.24145551025867462","0.24145551025867462","0.24145551025867462","0.22760713752359152","0.22760713752359152","0.22760713752359152","0.34748686384409666","0.34748686384409666","0.34748686384409666","0.14121348783373833","0.14121348783373833","0.14121348783373833","0.22508951555937529","0.22508951555937529","0.22508951555937529","0.20299416966736317","0.20299416966736317","0.20299416966736317"
"86","0.2414365028962493","0.2414365028962493","0.2414365028962493","0.22760511003434658","0.22760511003434658","0.22760511003434658","0.34726131707429886","0.34726131707429886","0.34726131707429886","0.14120452105998993","0.14120452105998993","0.14120452105998993","0.22514683566987514","0.22514683566987514","0.22514683566987514","0.20302769728004932","0.20302769728004932","0.20302769728004932"
"87","0.24142927303910255","0.24142927303910255","0.24142927303910255","0.22760173492133617","0.22760173492133617","0.22760173492133617","0.3470497876405716","0.3470497876405716","0.3470497876405716","0.14120019041001797","0.14120019041001797","0.14120019041001797","0.2251919535920024","0.2251919535920024","0.2251919535920024","0.20306339114904404","0.20306339114904404","0.20306339114904404"
"88","0.24140271916985512","0.24140271916985512","0.24140271916985512","0.22759451158344746","0.22759451158344746","0.22759451158344746","0.3468293845653534","0.3468293845653534","0.3468293845653534","0.1411893665790558","0.1411893665790558","0.1411893665790558","0.22524239122867584","0.22524239122867584","0.22524239122867584","0.20309027656912804","0.20309027656912804","0.20309027656912804"
"89","0.24138187803328037","0.24138187803328037","0.24138187803328037","0.22758875507861376","0.22758875507861376","0.22758875507861376","0.34661002922803164","0.34661002922803164","0.34661002922803164","0.14117578975856304","0.14117578975856304","0.14117578975856304","0.2252903077751398","0.2252903077751398","0.2252903077751398","0.2031262218952179","0.2031262218952179","0.2031262218952179"
"90","0.24135401658713818","0.24135401658713818","0.24135401658713818","0.22759051527827978","0.22759051527827978","0.22759051527827978","0.34639309626072645","0.34639309626072645","0.34639309626072645","0.14116335287690163","0.14116335287690163","0.14116335287690163","0.22533795982599258","0.22533795982599258","0.22533795982599258","0.2031513899564743","0.2031513899564743","0.2031513899564743"
"91","0.2413345044478774","0.2413345044478774","0.2413345044478774","0.22758660186082125","0.22758660186082125","0.22758660186082125","0.34617296420037746","0.34617296420037746","0.34617296420037746","0.14114793576300144","0.14114793576300144","0.14114793576300144","0.22538893297314644","0.22538893297314644","0.22538893297314644","0.2031834963709116","0.2031834963709116","0.2031834963709116"
"92","0.24131199903786182","0.24131199903786182","0.24131199903786182","0.22758255805820227","0.22758255805820227","0.22758255805820227","0.34595314785838127","0.34595314785838127","0.34595314785838127","0.1411349754780531","0.1411349754780531","0.1411349754780531","0.22543637827038765","0.22543637827038765","0.22543637827038765","0.20320945233106613","0.20320945233106613","0.20320945233106613"
"93","0.2412890214473009","0.2412890214473009","0.2412890214473009","0.22757378034293652","0.22757378034293652","0.22757378034293652","0.345743739977479","0.345743739977479","0.345743739977479","0.14112279564142227","0.14112279564142227","0.14112279564142227","0.2254854179918766","0.2254854179918766","0.2254854179918766","0.20324009843170643","0.20324009843170643","0.20324009843170643"
"94","0.24126560613512993","0.24126560613512993","0.24126560613512993","0.2275671400129795","0.2275671400129795","0.2275671400129795","0.3455232195556164","0.3455232195556164","0.3455232195556164","0.14111221581697464","0.14111221581697464","0.14111221581697464","0.2255364852026105","0.2255364852026105","0.2255364852026105","0.20327413827180862","0.20327413827180862","0.20327413827180862"
"95","0.24124007858335972","0.24124007858335972","0.24124007858335972","0.22756517212837934","0.22756517212837934","0.22756517212837934","0.3453054139390588","0.3453054139390588","0.3453054139390588","0.1410999819636345","0.1410999819636345","0.1410999819636345","0.2255848152562976","0.2255848152562976","0.2255848152562976","0.20329593867063522","0.20329593867063522","0.20329593867063522"
"96","0.24122160114347935","0.24122160114347935","0.24122160114347935","0.22755682840943336","0.22755682840943336","0.22755682840943336","0.3450892185792327","0.3450892185792327","0.3450892185792327","0.14108897559344769","0.14108897559344769","0.14108897559344769","0.22563824150711298","0.22563824150711298","0.22563824150711298","0.20332313515245914","0.20332313515245914","0.20332313515245914"
"97","0.2412046268582344","0.2412046268582344","0.2412046268582344","0.22754945047199726","0.22754945047199726","0.22754945047199726","0.3448707088828087","0.3448707088828087","0.3448707088828087","0.14107681438326836","0.14107681438326836","0.14107681438326836","0.22568639554083347","0.22568639554083347","0.22568639554083347","0.2033550050109625","0.2033550050109625","0.2033550050109625"
"98","0.24118235241621733","0.24118235241621733","0.24118235241621733","0.22754345647990704","0.22754345647990704","0.22754345647990704","0.34465108439326286","0.34465108439326286","0.34465108439326286","0.1410582922399044","0.1410582922399044","0.1410582922399044","0.22572763171046972","0.22572763171046972","0.22572763171046972","0.20338378474116325","0.20338378474116325","0.20338378474116325"
"99","0.24114745669066906","0.24114745669066906","0.24114745669066906","0.22753556072711945","0.22753556072711945","0.22753556072711945","0.3444298040121794","0.3444298040121794","0.3444298040121794","0.14104270190000534","0.14104270190000534","0.14104270190000534","0.22578098997473717","0.22578098997473717","0.22578098997473717","0.20341142266988754","0.20341142266988754","0.20341142266988754"
"100","0.24112429842352867","0.24112429842352867","0.24112429842352867","0.22752559650689363","0.22752559650689363","0.22752559650689363","0.34420983493328094","0.34420983493328094","0.34420983493328094","0.14103665202856064","0.14103665202856064","0.14103665202856064","0.2258365284651518","0.2258365284651518","0.2258365284651518","0.20344408601522446","0.20344408601522446","0.20344408601522446"
