"Step","stairs_pose_net_effb0 - epoch/test_translation_loss","stairs_pose_net_effb0 - epoch/test_translation_loss__MIN","stairs_pose_net_effb0 - epoch/test_translation_loss__MAX","pumpkin_pose_net_effb0 - epoch/test_translation_loss","pumpkin_pose_net_effb0 - epoch/test_translation_loss__MIN","pumpkin_pose_net_effb0 - epoch/test_translation_loss__MAX","office_pose_net_effb0 - epoch/test_translation_loss","office_pose_net_effb0 - epoch/test_translation_loss__MIN","office_pose_net_effb0 - epoch/test_translation_loss__MAX","heads_pose_net_effb0 - epoch/test_translation_loss","heads_pose_net_effb0 - epoch/test_translation_loss__MIN","heads_pose_net_effb0 - epoch/test_translation_loss__MAX","fire_pose_net_effb0 - epoch/test_translation_loss","fire_pose_net_effb0 - epoch/test_translation_loss__MIN","fire_pose_net_effb0 - epoch/test_translation_loss__MAX","chess_pose_net_effb0 - epoch/test_translation_loss","chess_pose_net_effb0 - epoch/test_translation_loss__MIN","chess_pose_net_effb0 - epoch/test_translation_loss__MAX"
"79","0.409826984629035","0.409826984629035","0.409826984629035","0.3446785840205848","0.3446785840205848","0.3446785840205848","0.3983362370636314","0.3983362370636314","0.3983362370636314","0.10069165704771876","0.10069165704771876","0.10069165704771876","0.34183720382861793","0.34183720382861793","0.34183720382861793","0.2771752253174782","0.2771752253174782","0.2771752253174782"
"80","0.4064167635515332","0.4064167635515332","0.4064167635515332","0.34322196431457996","0.34322196431457996","0.34322196431457996","0.395204292377457","0.395204292377457","0.395204292377457","0.10065358318388462","0.10065358318388462","0.10065358318388462","0.34109196381177753","0.34109196381177753","0.34109196381177753","0.27601980045437813","0.27601980045437813","0.27601980045437813"
"81","0.4073289008811116","0.4073289008811116","0.4073289008811116","0.3436867902055383","0.3436867902055383","0.3436867902055383","0.3965923555660993","0.3965923555660993","0.3965923555660993","0.10038954298943281","0.10038954298943281","0.10038954298943281","0.34049876872450113","0.34049876872450113","0.34049876872450113","0.27585161570459604","0.27585161570459604","0.27585161570459604"
"82","0.4070349847897887","0.4070349847897887","0.4070349847897887","0.34344816859811544","0.34344816859811544","0.34344816859811544","0.3953657955862582","0.3953657955862582","0.3953657955862582","0.10036174952983856","0.10036174952983856","0.10036174952983856","0.3404075603466481","0.3404075603466481","0.3404075603466481","0.27608843706548214","0.27608843706548214","0.27608843706548214"
"83","0.40664421021938324","0.40664421021938324","0.40664421021938324","0.3436910673044622","0.3436910673044622","0.3436910673044622","0.3956836638972163","0.3956836638972163","0.3956836638972163","0.10043537430465221","0.10043537430465221","0.10043537430465221","0.3405715966364369","0.3405715966364369","0.3405715966364369","0.2755868872627616","0.2755868872627616","0.2755868872627616"
"84","0.40551083255559206","0.40551083255559206","0.40551083255559206","0.3432121090590954","0.3432121090590954","0.3432121090590954","0.3931283501442522","0.3931283501442522","0.3931283501442522","0.10035739466547966","0.10035739466547966","0.10035739466547966","0.340781380305998","0.340781380305998","0.340781380305998","0.27589016128331423","0.27589016128331423","0.27589016128331423"
"85","0.40508596785366535","0.40508596785366535","0.40508596785366535","0.34343882091343403","0.34343882091343403","0.34343882091343403","0.39425402530469","0.39425402530469","0.39425402530469","0.10042606759816408","0.10042606759816408","0.10042606759816408","0.34060504229273647","0.34060504229273647","0.34060504229273647","0.2753981240093708","0.2753981240093708","0.2753981240093708"
"86","0.4046348948031664","0.4046348948031664","0.4046348948031664","0.3428457505069673","0.3428457505069673","0.3428457505069673","0.3940275872591883","0.3940275872591883","0.3940275872591883","0.10035231942310929","0.10035231942310929","0.10035231942310929","0.340157320140861","0.340157320140861","0.340157320140861","0.27569726947695017","0.27569726947695017","0.27569726947695017"
"87","0.40485209226608276","0.40485209226608276","0.40485209226608276","0.3428871389478445","0.3428871389478445","0.3428871389478445","0.39390756795182824","0.39390756795182824","0.39390756795182824","0.1003212733194232","0.1003212733194232","0.1003212733194232","0.34051776654087007","0.34051776654087007","0.34051776654087007","0.27581681683659554","0.27581681683659554","0.27581681683659554"
"88","0.40471481159329414","0.40471481159329414","0.40471481159329414","0.34251770516857505","0.34251770516857505","0.34251770516857505","0.39246843359433115","0.39246843359433115","0.39246843359433115","0.10038452362641692","0.10038452362641692","0.10038452362641692","0.3404525773366913","0.3404525773366913","0.3404525773366913","0.27601230703294277","0.27601230703294277","0.27601230703294277"
"89","0.40510559268295765","0.40510559268295765","0.40510559268295765","0.34239284321665764","0.34239284321665764","0.34239284321665764","0.39356144913472235","0.39356144913472235","0.39356144913472235","0.10034050280228257","0.10034050280228257","0.10034050280228257","0.3396101709222421","0.3396101709222421","0.3396101709222421","0.275209148414433","0.275209148414433","0.275209148414433"
"90","0.4046499487012625","0.4046499487012625","0.4046499487012625","0.34292788291350007","0.34292788291350007","0.34292788291350007","0.3915032255463302","0.3915032255463302","0.3915032255463302","0.1004709405824542","0.1004709405824542","0.1004709405824542","0.33959116972982883","0.33959116972982883","0.33959116972982883","0.2751657133921981","0.2751657133921981","0.2751657133921981"
"91","0.40440347231924534","0.40440347231924534","0.40440347231924534","0.3429092871956527","0.3429092871956527","0.3429092871956527","0.3926403655204922","0.3926403655204922","0.3926403655204922","0.1003184262663126","0.1003184262663126","0.1003184262663126","0.33942974195815623","0.33942974195815623","0.33942974195815623","0.2750101452693343","0.2750101452693343","0.2750101452693343"
"92","0.4046760508790612","0.4046760508790612","0.4046760508790612","0.34334569703787565","0.34334569703787565","0.34334569703787565","0.39215732738375664","0.39215732738375664","0.39215732738375664","0.10042274510487914","0.10042274510487914","0.10042274510487914","0.3390781742054969","0.3390781742054969","0.3390781742054969","0.275333059951663","0.275333059951663","0.275333059951663"
"93","0.4045662749558687","0.4045662749558687","0.4045662749558687","0.34310200391337276","0.34310200391337276","0.34310200391337276","0.39256726508028805","0.39256726508028805","0.39256726508028805","0.10032990016043186","0.10032990016043186","0.10032990016043186","0.339067917666398","0.339067917666398","0.339067917666398","0.2753354078158736","0.2753354078158736","0.2753354078158736"
"94","0.40469956025481224","0.40469956025481224","0.40469956025481224","0.3426123009994626","0.3426123009994626","0.3426123009994626","0.3917274307459593","0.3917274307459593","0.3917274307459593","0.10030802758410573","0.10030802758410573","0.10030802758410573","0.33915044111199677","0.33915044111199677","0.33915044111199677","0.2755742911249399","0.2755742911249399","0.2755742911249399"
"95","0.40332429483532906","0.40332429483532906","0.40332429483532906","0.34252151660621166","0.34252151660621166","0.34252151660621166","0.3925771852955222","0.3925771852955222","0.3925771852955222","0.10029787989333272","0.10029787989333272","0.10029787989333272","0.3390012641903013","0.3390012641903013","0.3390012641903013","0.27438773959875107","0.27438773959875107","0.27438773959875107"
"96","0.40378477331250906","0.40378477331250906","0.40378477331250906","0.3422628017142415","0.3422628017142415","0.3422628017142415","0.39207726647146046","0.39207726647146046","0.39207726647146046","0.10020662005990744","0.10020662005990744","0.10020662005990744","0.33897263230755925","0.33897263230755925","0.33897263230755925","0.2747581694275141","0.2747581694275141","0.2747581694275141"
"97","0.40250424202531576","0.40250424202531576","0.40250424202531576","0.34183272905647755","0.34183272905647755","0.34183272905647755","0.3922204340342432","0.3922204340342432","0.3922204340342432","0.10028744209557772","0.10028744209557772","0.10028744209557772","0.33961073437239975","0.33961073437239975","0.33961073437239975","0.2745239781215787","0.2745239781215787","0.2745239781215787"
"98","0.4035022770985961","0.4035022770985961","0.4035022770985961","0.34160827565938234","0.34160827565938234","0.34160827565938234","0.39197467220947146","0.39197467220947146","0.39197467220947146","0.1003848067484796","0.1003848067484796","0.1003848067484796","0.3386678451206535","0.3386678451206535","0.3386678451206535","0.27483191806823015","0.27483191806823015","0.27483191806823015"
"99","0.4034805726259947","0.4034805726259947","0.4034805726259947","0.34143431205302477","0.34143431205302477","0.34143431205302477","0.39005204010754824","0.39005204010754824","0.39005204010754824","0.10036469856277108","0.10036469856277108","0.10036469856277108","0.3389928296674043","0.3389928296674043","0.3389928296674043","0.2750276615843177","0.2750276615843177","0.2750276615843177"
"100","0.40347057580947876","0.40347057580947876","0.40347057580947876","0.3421034417115152","0.3421034417115152","0.3421034417115152","0.3892568084411323","0.3892568084411323","0.3892568084411323","0.10033534048125148","0.10033534048125148","0.10033534048125148","0.3386571283917874","0.3386571283917874","0.3386571283917874","0.27428415417671204","0.27428415417671204","0.27428415417671204"
