"Step","stairs_pose_net_effb1 - epoch/test_translation_loss","stairs_pose_net_effb1 - epoch/test_translation_loss__MIN","stairs_pose_net_effb1 - epoch/test_translation_loss__MAX","pumpkin_pose_net_effb1 - epoch/test_translation_loss","pumpkin_pose_net_effb1 - epoch/test_translation_loss__MIN","pumpkin_pose_net_effb1 - epoch/test_translation_loss__MAX","office_pose_net_effb1 - epoch/test_translation_loss","office_pose_net_effb1 - epoch/test_translation_loss__MIN","office_pose_net_effb1 - epoch/test_translation_loss__MAX","heads_pose_net_effb1 - epoch/test_translation_loss","heads_pose_net_effb1 - epoch/test_translation_loss__MIN","heads_pose_net_effb1 - epoch/test_translation_loss__MAX","fire_pose_net_effb1 - epoch/test_translation_loss","fire_pose_net_effb1 - epoch/test_translation_loss__MIN","fire_pose_net_effb1 - epoch/test_translation_loss__MAX","chess_pose_net_effb1 - epoch/test_translation_loss","chess_pose_net_effb1 - epoch/test_translation_loss__MIN","chess_pose_net_effb1 - epoch/test_translation_loss__MAX"
"79","0.39476803690195084","0.39476803690195084","0.39476803690195084","0.3507455261424184","0.3507455261424184","0.3507455261424184","0.44154956052079797","0.44154956052079797","0.44154956052079797","0.09200168447569013","0.09200168447569013","0.09200168447569013","0.3452188605442643","0.3452188605442643","0.3452188605442643","0.3118483368307352","0.3118483368307352","0.3118483368307352"
"80","0.3950242307037115","0.3950242307037115","0.3950242307037115","0.34985556453466415","0.34985556453466415","0.34985556453466415","0.44020128808915615","0.44020128808915615","0.44020128808915615","0.09186532138846815","0.09186532138846815","0.09186532138846815","0.3453986565582454","0.3453986565582454","0.3453986565582454","0.31327016092836857","0.31327016092836857","0.31327016092836857"
"81","0.3940730122849345","0.3940730122849345","0.3940730122849345","0.34937076084315777","0.34937076084315777","0.34937076084315777","0.4361803769133985","0.4361803769133985","0.4361803769133985","0.09191814949735999","0.09191814949735999","0.09191814949735999","0.34501539054326713","0.34501539054326713","0.34501539054326713","0.31285329908132553","0.31285329908132553","0.31285329908132553"
"82","0.3953515589237213","0.3953515589237213","0.3953515589237213","0.34966595750302076","0.34966595750302076","0.34966595750302076","0.4366716090589762","0.4366716090589762","0.4366716090589762","0.09189139353111386","0.09189139353111386","0.09189139353111386","0.34472983493469656","0.34472983493469656","0.34472983493469656","0.3130989223718643","0.3130989223718643","0.3130989223718643"
"83","0.39485095255076885","0.39485095255076885","0.39485095255076885","0.349735502153635","0.349735502153635","0.349735502153635","0.43539781775325537","0.43539781775325537","0.43539781775325537","0.09202087018638849","0.09202087018638849","0.09202087018638849","0.3445500507950783","0.3445500507950783","0.3445500507950783","0.3126363893970847","0.3126363893970847","0.3126363893970847"
"84","0.3930448880419135","0.3930448880419135","0.3930448880419135","0.34880456421524286","0.34880456421524286","0.34880456421524286","0.4349434287287295","0.4349434287287295","0.4349434287287295","0.09194263839162886","0.09194263839162886","0.09194263839162886","0.34477573027834296","0.34477573027834296","0.34477573027834296","0.31297817174345255","0.31297817174345255","0.31297817174345255"
"85","0.3936869902536273","0.3936869902536273","0.3936869902536273","0.3495312053710222","0.3495312053710222","0.3495312053710222","0.4355229022912681","0.4355229022912681","0.4355229022912681","0.091898342827335","0.091898342827335","0.091898342827335","0.34438498225063086","0.34438498225063086","0.34438498225063086","0.3136009853333235","0.3136009853333235","0.3136009853333235"
"86","0.3924450669437647","0.3924450669437647","0.3924450669437647","0.3491172306239605","0.3491172306239605","0.3491172306239605","0.4327568840235472","0.4327568840235472","0.4327568840235472","0.09189737518317997","0.09189737518317997","0.09189737518317997","0.34472020668908954","0.34472020668908954","0.34472020668908954","0.3136691879481077","0.3136691879481077","0.3136691879481077"
"87","0.39453257620334625","0.39453257620334625","0.39453257620334625","0.3496955134905875","0.3496955134905875","0.3496955134905875","0.4334254269488156","0.4334254269488156","0.4334254269488156","0.09194601234048605","0.09194601234048605","0.09194601234048605","0.34438554430380464","0.34438554430380464","0.34438554430380464","0.31327982153743505","0.31327982153743505","0.31327982153743505"
"88","0.39470587484538555","0.39470587484538555","0.39470587484538555","0.3487351993098855","0.3487351993098855","0.3487351993098855","0.4330621063709259","0.4330621063709259","0.4330621063709259","0.09200219297781587","0.09200219297781587","0.09200219297781587","0.34464053716510534","0.34464053716510534","0.34464053716510534","0.31299860402941704","0.31299860402941704","0.31299860402941704"
"89","0.39279663749039173","0.39279663749039173","0.39279663749039173","0.3497858624905348","0.3497858624905348","0.3497858624905348","0.4316652761772275","0.4316652761772275","0.4316652761772275","0.09191605867817998","0.09191605867817998","0.09191605867817998","0.3445564555004239","0.3445564555004239","0.3445564555004239","0.31339687295258045","0.31339687295258045","0.31339687295258045"
"90","0.3936332184821367","0.3936332184821367","0.3936332184821367","0.34914986649528146","0.34914986649528146","0.34914986649528146","0.43182504922151566","0.43182504922151566","0.43182504922151566","0.09184362809173763","0.09184362809173763","0.09184362809173763","0.34398367814719677","0.34398367814719677","0.34398367814719677","0.3137797322124243","0.3137797322124243","0.3137797322124243"
"91","0.39176287688314915","0.39176287688314915","0.39176287688314915","0.3482278767041862","0.3482278767041862","0.3482278767041862","0.4307077554985881","0.4307077554985881","0.4307077554985881","0.09189225174486637","0.09189225174486637","0.09189225174486637","0.343897266080603","0.343897266080603","0.343897266080603","0.3134064804762602","0.3134064804762602","0.3134064804762602"
"92","0.39232428930699825","0.39232428930699825","0.39232428930699825","0.348965335637331","0.348965335637331","0.348965335637331","0.4303288434166461","0.4303288434166461","0.4303288434166461","0.0919722558464855","0.0919722558464855","0.0919722558464855","0.3436409356072545","0.3436409356072545","0.3436409356072545","0.31309188436716795","0.31309188436716795","0.31309188436716795"
"93","0.3924138844013214","0.3924138844013214","0.3924138844013214","0.34954117238521576","0.34954117238521576","0.34954117238521576","0.428473983425647","0.428473983425647","0.428473983425647","0.09195264824666083","0.09195264824666083","0.09195264824666083","0.34431160939857364","0.34431160939857364","0.34431160939857364","0.31274309009313583","0.31274309009313583","0.31274309009313583"
"94","0.3941025771200657","0.3941025771200657","0.3941025771200657","0.34929710160940886","0.34929710160940886","0.34929710160940886","0.4297573196236044","0.4297573196236044","0.4297573196236044","0.09197497786954045","0.09197497786954045","0.09197497786954045","0.3437115328852087","0.3437115328852087","0.3437115328852087","0.3125818520784378","0.3125818520784378","0.3125818520784378"
"95","0.39274515211582184","0.39274515211582184","0.39274515211582184","0.34875060291960835","0.34875060291960835","0.34875060291960835","0.42929269932210445","0.42929269932210445","0.42929269932210445","0.09179044514894485","0.09179044514894485","0.09179044514894485","0.34390663751401007","0.34390663751401007","0.34390663751401007","0.3130781380459666","0.3130781380459666","0.3130781380459666"
"96","0.39294662047177553","0.39294662047177553","0.39294662047177553","0.3490819726139307","0.3490819726139307","0.3490819726139307","0.42893126676790416","0.42893126676790416","0.42893126676790416","0.0918961891438812","0.0918961891438812","0.0918961891438812","0.34284074418246746","0.34284074418246746","0.34284074418246746","0.31373636424541473","0.31373636424541473","0.31373636424541473"
"97","0.3923389967530966","0.3923389967530966","0.3923389967530966","0.349023912101984","0.349023912101984","0.349023912101984","0.42726938147097826","0.42726938147097826","0.42726938147097826","0.0919863423332572","0.0919863423332572","0.0919863423332572","0.34337432961910963","0.34337432961910963","0.34337432961910963","0.31287702172994614","0.31287702172994614","0.31287702172994614"
"98","0.3940779082477093","0.3940779082477093","0.3940779082477093","0.34972761990502477","0.34972761990502477","0.34972761990502477","0.4273341940715909","0.4273341940715909","0.4273341940715909","0.09191249264404178","0.09191249264404178","0.09191249264404178","0.34391040820628405","0.34391040820628405","0.34391040820628405","0.31372623052448034","0.31372623052448034","0.31372623052448034"
"99","0.3930418137460947","0.3930418137460947","0.3930418137460947","0.3499428676441312","0.3499428676441312","0.3499428676441312","0.42868688935413957","0.42868688935413957","0.42868688935413957","0.09190800320357084","0.09190800320357084","0.09190800320357084","0.34348421241156757","0.34348421241156757","0.34348421241156757","0.31362481229007244","0.31362481229007244","0.31362481229007244"
"100","0.39243749249726534","0.39243749249726534","0.39243749249726534","0.3495486220344901","0.3495486220344901","0.3495486220344901","0.42689378606155515","0.42689378606155515","0.42689378606155515","0.09201126359403133","0.09201126359403133","0.09201126359403133","0.3430937104858458","0.3430937104858458","0.3430937104858458","0.31374032236635685","0.31374032236635685","0.31374032236635685"
