"Step","stairs_pose_net_effb1 - epoch/test_rotation_loss","stairs_pose_net_effb1 - epoch/test_rotation_loss__MIN","stairs_pose_net_effb1 - epoch/test_rotation_loss__MAX","pumpkin_pose_net_effb1 - epoch/test_rotation_loss","pumpkin_pose_net_effb1 - epoch/test_rotation_loss__MIN","pumpkin_pose_net_effb1 - epoch/test_rotation_loss__MAX","office_pose_net_effb1 - epoch/test_rotation_loss","office_pose_net_effb1 - epoch/test_rotation_loss__MIN","office_pose_net_effb1 - epoch/test_rotation_loss__MAX","heads_pose_net_effb1 - epoch/test_rotation_loss","heads_pose_net_effb1 - epoch/test_rotation_loss__MIN","heads_pose_net_effb1 - epoch/test_rotation_loss__MAX","fire_pose_net_effb1 - epoch/test_rotation_loss","fire_pose_net_effb1 - epoch/test_rotation_loss__MIN","fire_pose_net_effb1 - epoch/test_rotation_loss__MAX","chess_pose_net_effb1 - epoch/test_rotation_loss","chess_pose_net_effb1 - epoch/test_rotation_loss__MIN","chess_pose_net_effb1 - epoch/test_rotation_loss__MAX"
"20","0.01231312652816996","0.01231312652816996","0.01231312652816996","0.02014935132319806","0.02014935132319806","0.02014935132319806","0.04942354414379224","0.04942354414379224","0.04942354414379224","0.013384314021095634","0.013384314021095634","0.013384314021095634","0.03418153426900972","0.03418153426900972","0.03418153426900972","0.016725259003578685","0.016725259003578685","0.016725259003578685"
"21","0.01222288676945027","0.01222288676945027","0.01222288676945027","0.01990655457484536","0.01990655457484536","0.01990655457484536","0.048737916396930814","0.048737916396930814","0.048737916396930814","0.013339036260731518","0.013339036260731518","0.013339036260731518","0.033816297123848926","0.033816297123848926","0.033816297123848926","0.01663067057961598","0.01663067057961598","0.01663067057961598"
"22","0.012142963852966204","0.012142963852966204","0.012142963852966204","0.019579228755901568","0.019579228755901568","0.019579228755901568","0.04811778708244674","0.04811778708244674","0.04811778708244674","0.013266789610497653","0.013266789610497653","0.013266789610497653","0.03346716797386762","0.03346716797386762","0.03346716797386762","0.01651964572374709","0.01651964572374709","0.01651964572374709"
"23","0.012101422908017412","0.012101422908017412","0.012101422908017412","0.01934982535749441","0.01934982535749441","0.01934982535749441","0.047389879619004205","0.047389879619004205","0.047389879619004205","0.013226147566456348","0.013226147566456348","0.013226147566456348","0.033078379041398875","0.033078379041398875","0.033078379041398875","0.016406554059358314","0.016406554059358314","0.016406554059358314"
"24","0.011992208106676117","0.011992208106676117","0.011992208106676117","0.01904628340707859","0.01904628340707859","0.01904628340707859","0.046690803224919364","0.046690803224919364","0.046690803224919364","0.01316771941492334","0.01316771941492334","0.01316771941492334","0.0326575290018809","0.0326575290018809","0.0326575290018809","0.016291047373670153","0.016291047373670153","0.016291047373670153"
"25","0.011904464801773429","0.011904464801773429","0.011904464801773429","0.01878024869802175","0.01878024869802175","0.01878024869802175","0.04580617550527677","0.04580617550527677","0.04580617550527677","0.013116067799273878","0.013116067799273878","0.013116067799273878","0.03233182042458793","0.03233182042458793","0.03233182042458793","0.016189772257348523","0.016189772257348523","0.016189772257348523"
"26","0.011860816390253603","0.011860816390253603","0.011860816390253603","0.018491005022951867","0.018491005022951867","0.018491005022951867","0.04499897509231232","0.04499897509231232","0.04499897509231232","0.013084443926345557","0.013084443926345557","0.013084443926345557","0.03200120827386854","0.03200120827386854","0.03200120827386854","0.016086184288724326","0.016086184288724326","0.016086184288724326"
"27","0.01176505465991795","0.01176505465991795","0.01176505465991795","0.01820681109529687","0.01820681109529687","0.01820681109529687","0.04412235680501908","0.04412235680501908","0.04412235680501908","0.013045439613051713","0.013045439613051713","0.013045439613051713","0.031594320469594095","0.031594320469594095","0.031594320469594095","0.01596364376018755","0.01596364376018755","0.01596364376018755"
"28","0.011700107672368176","0.011700107672368176","0.011700107672368176","0.017953141024918295","0.017953141024918295","0.017953141024918295","0.04305323484004475","0.04305323484004475","0.04305323484004475","0.012990579707548022","0.012990579707548022","0.012990579707548022","0.031259942828910425","0.031259942828910425","0.031259942828910425","0.01586887722078245","0.01586887722078245","0.01586887722078245"
"29","0.011606806190684438","0.011606806190684438","0.011606806190684438","0.017687677187495865","0.017687677187495865","0.017687677187495865","0.042090166301932186","0.042090166301932186","0.042090166301932186","0.01293622620869428","0.01293622620869428","0.01293622620869428","0.030867139663314447","0.030867139663314447","0.030867139663314447","0.015738958012661897","0.015738958012661897","0.015738958012661897"
"30","0.01151739087072201","0.01151739087072201","0.01151739087072201","0.017410684369679075","0.017410684369679075","0.017410684369679075","0.04098528824397363","0.04098528824397363","0.04098528824397363","0.012887583870906383","0.012887583870906383","0.012887583870906383","0.030432020022999495","0.030432020022999495","0.030432020022999495","0.015615901560522616","0.015615901560522616","0.015615901560522616"
"31","0.01141551454202272","0.01141551454202272","0.01141551454202272","0.017156021407572553","0.017156021407572553","0.017156021407572553","0.03995076660066843","0.03995076660066843","0.03995076660066843","0.01284079730976373","0.01284079730976373","0.01284079730976373","0.030121053830953315","0.030121053830953315","0.030121053830953315","0.015511986319324933","0.015511986319324933","0.015511986319324933"
"32","0.01134553857264109","0.01134553857264109","0.01134553857264109","0.016934546452830546","0.016934546452830546","0.016934546452830546","0.03874333263956942","0.03874333263956942","0.03874333263956942","0.012811520020477474","0.012811520020477474","0.012811520020477474","0.029737532764556818","0.029737532764556818","0.029737532764556818","0.015413091838127002","0.015413091838127002","0.015413091838127002"
"33","0.01125523040536791","0.01125523040536791","0.01125523040536791","0.016623684859951027","0.016623684859951027","0.016623684859951027","0.037525085906963795","0.037525085906963795","0.037525085906963795","0.012768095475621521","0.012768095475621521","0.012768095475621521","0.0293764643574832","0.0293764643574832","0.0293764643574832","0.015304090469726361","0.015304090469726361","0.015304090469726361"
"34","0.011172338359756395","0.011172338359756395","0.011172338359756395","0.016343511393642984","0.016343511393642984","0.016343511393642984","0.036374914954649284","0.036374914954649284","0.036374914954649284","0.01271175779402256","0.01271175779402256","0.01271175779402256","0.02905178876244463","0.02905178876244463","0.02905178876244463","0.01519133200054057","0.01519133200054057","0.01519133200054057"
"35","0.011094676781794988","0.011094676781794988","0.011094676781794988","0.01614205932128243","0.01614205932128243","0.01614205932128243","0.035295851484988816","0.035295851484988816","0.035295851484988816","0.012657018261961639","0.012657018261961639","0.012657018261961639","0.028664227858826052","0.028664227858826052","0.028664227858826052","0.015078171316417865","0.015078171316417865","0.015078171316417865"
"36","0.01102737033215817","0.01102737033215817","0.01102737033215817","0.015906457731034607","0.015906457731034607","0.015906457731034607","0.034219147681142204","0.034219147681142204","0.034219147681142204","0.012605173513293266","0.012605173513293266","0.012605173513293266","0.02836228601518087","0.02836228601518087","0.02836228601518087","0.014973465935327113","0.014973465935327113","0.014973465935327113"
"37","0.010886505886446685","0.010886505886446685","0.010886505886446685","0.01569869738887064","0.01569869738887064","0.01569869738887064","0.03315778104297351","0.03315778104297351","0.03315778104297351","0.01255801843944937","0.01255801843944937","0.01255801843944937","0.02806432692159433","0.02806432692159433","0.02806432692159433","0.014835264591965824","0.014835264591965824","0.014835264591965824"
"38","0.01078307136776857","0.01078307136776857","0.01078307136776857","0.015472522762138397","0.015472522762138397","0.015472522762138397","0.03221694557578303","0.03221694557578303","0.03221694557578303","0.012508570624049753","0.012508570624049753","0.012508570624049753","0.02777555227658013","0.02777555227658013","0.02777555227658013","0.014725026849191636","0.014725026849191636","0.014725026849191636"
"39","0.010717921715695411","0.010717921715695411","0.010717921715695411","0.015243596979416907","0.015243596979416907","0.015243596979416907","0.03130902594421059","0.03130902594421059","0.03130902594421059","0.012473031994886696","0.012473031994886696","0.012473031994886696","0.02749275772657711","0.02749275772657711","0.02749275772657711","0.014630186997237615","0.014630186997237615","0.014630186997237615"
"40","0.010651978926034644","0.010651978926034644","0.010651978926034644","0.015022377061541192","0.015022377061541192","0.015022377061541192","0.03058685443829745","0.03058685443829745","0.03058685443829745","0.012425240245647728","0.012425240245647728","0.012425240245647728","0.027216907874390017","0.027216907874390017","0.027216907874390017","0.014506727733532898","0.014506727733532898","0.014506727733532898"
"41","0.010543507960392162","0.010543507960392162","0.010543507960392162","0.014882504910929129","0.014882504910929129","0.014882504910929129","0.03015154233435169","0.03015154233435169","0.03015154233435169","0.012399228871800005","0.012399228871800005","0.012399228871800005","0.026928914216114208","0.026928914216114208","0.026928914216114208","0.014401124717551284","0.014401124717551284","0.014401124717551284"
"42","0.010445658292155713","0.010445658292155713","0.010445658292155713","0.014649677454144694","0.014649677454144694","0.014649677454144694","0.029411060153506696","0.029411060153506696","0.029411060153506696","0.01235512224957347","0.01235512224957347","0.01235512224957347","0.02667013272002805","0.02667013272002805","0.02667013272002805","0.014294240463641472","0.014294240463641472","0.014294240463641472"
"43","0.010314038343494758","0.010314038343494758","0.010314038343494758","0.0144925835338654","0.0144925835338654","0.0144925835338654","0.028631864668568596","0.028631864668568596","0.028631864668568596","0.012295875698328018","0.012295875698328018","0.012295875698328018","0.0264295006491011","0.0264295006491011","0.0264295006491011","0.01414882879180368","0.01414882879180368","0.01414882879180368"
"44","0.010251781714032404","0.010251781714032404","0.010251781714032404","0.014275397596065886","0.014275397596065886","0.014275397596065886","0.028927123959874734","0.028927123959874734","0.028927123959874734","0.012242435885127634","0.012242435885127634","0.012242435885127634","0.02617704897420481","0.02617704897420481","0.02617704897420481","0.014051411519176327","0.014051411519176327","0.014051411519176327"
"45","0.010118301957845688","0.010118301957845688","0.010118301957845688","0.014053249469725415","0.014053249469725415","0.014053249469725415","0.02940406023117248","0.02940406023117248","0.02940406023117248","0.012186028878204525","0.012186028878204525","0.012186028878204525","0.02597926625458058","0.02597926625458058","0.02597926625458058","0.013954574402305298","0.013954574402305298","0.013954574402305298"
"46","0.010000344540458173","0.010000344540458173","0.010000344540458173","0.013935394483269192","0.013935394483269192","0.013935394483269192","0.03043670632177964","0.03043670632177964","0.03043670632177964","0.012149500427767634","0.012149500427767634","0.012149500427767634","0.025738517346326262","0.025738517346326262","0.025738517346326262","0.013831263218889944","0.013831263218889944","0.013831263218889944"
"47","0.009957503847545013","0.009957503847545013","0.009957503847545013","0.013843876498867758","0.013843876498867758","0.013843876498867758","0.030849087837850675","0.030849087837850675","0.030849087837850675","0.01211838546441868","0.01211838546441868","0.01211838546441868","0.025609552147216164","0.025609552147216164","0.025609552147216164","0.013698481547180563","0.013698481547180563","0.013698481547180563"
"48","0.009847870067460462","0.009847870067460462","0.009847870067460462","0.013685352838365361","0.013685352838365361","0.013685352838365361","0.030788941468927078","0.030788941468927078","0.030788941468927078","0.012090470234397799","0.012090470234397799","0.012090470234397799","0.025368506627273746","0.025368506627273746","0.025368506627273746","0.01360326397116296","0.01360326397116296","0.01360326397116296"
"49","0.009746468684170395","0.009746468684170395","0.009746468684170395","0.01348006512853317","0.01348006512853317","0.01348006512853317","0.030672918903292157","0.030672918903292157","0.030672918903292157","0.01205233414657414","0.01205233414657414","0.01205233414657414","0.025226411220501177","0.025226411220501177","0.025226411220501177","0.013519578773411922","0.013519578773411922","0.013519578773411922"
"50","0.009610020002583042","0.009610020002583042","0.009610020002583042","0.013446476004901342","0.013446476004901342","0.013446476004901342","0.030618434029747732","0.030618434029747732","0.030618434029747732","0.01200668839737773","0.01200668839737773","0.01200668839737773","0.025109190784860402","0.025109190784860402","0.025109190784860402","0.013401991003775038","0.013401991003775038","0.013401991003775038"
"51","0.009497964376350865","0.009497964376350865","0.009497964376350865","0.013349076107260771","0.013349076107260771","0.013349076107260771","0.03063897936954163","0.03063897936954163","0.03063897936954163","0.011967051366809756","0.011967051366809756","0.011967051366809756","0.024873300892068073","0.024873300892068073","0.024873300892068073","0.013268888083985075","0.013268888083985075","0.013268888083985075"
"52","0.00937422487186268","0.00937422487186268","0.00937422487186268","0.013231338787591085","0.013231338787591085","0.013231338787591085","0.029948448689538054","0.029948448689538054","0.029948448689538054","0.011921228200662881","0.011921228200662881","0.011921228200662881","0.02476291064522229","0.02476291064522229","0.02476291064522229","0.013192201717174612","0.013192201717174612","0.013192201717174612"
"53","0.009292099915910512","0.009292099915910512","0.009292099915910512","0.013102086624712683","0.013102086624712683","0.013102086624712683","0.029815931600751355","0.029815931600751355","0.029815931600751355","0.011864563450217247","0.011864563450217247","0.011864563450217247","0.02459971212374512","0.02459971212374512","0.02459971212374512","0.013077489580609836","0.013077489580609836","0.013077489580609836"
"54","0.009192923782393336","0.009192923782393336","0.009192923782393336","0.013040895661106333","0.013040895661106333","0.013040895661106333","0.029190946457674727","0.029190946457674727","0.029190946457674727","0.011832276009954512","0.011832276009954512","0.011832276009954512","0.024557200638810173","0.024557200638810173","0.024557200638810173","0.012978432831005193","0.012978432831005193","0.012978432831005193"
"55","0.009121087903622538","0.009121087903622538","0.009121087903622538","0.012993409793125466","0.012993409793125466","0.012993409793125466","0.02909573981014546","0.02909573981014546","0.02909573981014546","0.01178649568464607","0.01178649568464607","0.01178649568464607","0.024435712752165273","0.024435712752165273","0.024435712752165273","0.01289102845476009","0.01289102845476009","0.01289102845476009"
"56","0.0089868564682547","0.0089868564682547","0.0089868564682547","0.012945956004841719","0.012945956004841719","0.012945956004841719","0.02871406300982926","0.02871406300982926","0.02871406300982926","0.011761293513700366","0.011761293513700366","0.011761293513700366","0.02437994661158882","0.02437994661158882","0.02437994661158882","0.01278221957909409","0.01278221957909409","0.01278221957909409"
"57","0.008832313236780465","0.008832313236780465","0.008832313236780465","0.012879901492851786","0.012879901492851786","0.012879901492851786","0.02894068433670327","0.02894068433670327","0.02894068433670327","0.011732728686183691","0.011732728686183691","0.011732728686183691","0.024136275693308562","0.024136275693308562","0.024136275693308562","0.012709806178463623","0.012709806178463623","0.012709806178463623"
"58","0.008720682555576786","0.008720682555576786","0.008720682555576786","0.01280604641942773","0.01280604641942773","0.01280604641942773","0.02847112035669852","0.02847112035669852","0.02847112035669852","0.011709781596437097","0.011709781596437097","0.011709781596437097","0.02395082893781364","0.02395082893781364","0.02395082893781364","0.012614348626811989","0.012614348626811989","0.012614348626811989"
"59","0.008641173597425222","0.008641173597425222","0.008641173597425222","0.012725407388643362","0.012725407388643362","0.012725407388643362","0.028119310925831087","0.028119310925831087","0.028119310925831087","0.01168452698038891","0.01168452698038891","0.01168452698038891","0.02375767260673456","0.02375767260673456","0.02375767260673456","0.01252183313772548","0.01252183313772548","0.01252183313772548"
"60","0.008504092344082892","0.008504092344082892","0.008504092344082892","0.012748658453347161","0.012748658453347161","0.012748658453347161","0.028031079476932064","0.028031079476932064","0.028031079476932064","0.011644193553365767","0.011644193553365767","0.011644193553365767","0.023776211484801024","0.023776211484801024","0.023776211484801024","0.012453560600988567","0.012453560600988567","0.012453560600988567"
"61","0.00842389086028561","0.00842389086028561","0.00842389086028561","0.012703645174042322","0.012703645174042322","0.012703645174042322","0.02772190266114194","0.02772190266114194","0.02772190266114194","0.011607009393628687","0.011607009393628687","0.011607009393628687","0.02376237907446921","0.02376237907446921","0.02376237907446921","0.0123348435445223","0.0123348435445223","0.0123348435445223"
"62","0.008304472285090014","0.008304472285090014","0.008304472285090014","0.012629600067157298","0.012629600067157298","0.012629600067157298","0.02771673843380995","0.02771673843380995","0.02771673843380995","0.011571698181796819","0.011571698181796819","0.011571698181796819","0.02373664325568825","0.02373664325568825","0.02373664325568825","0.012289181380765513","0.012289181380765513","0.012289181380765513"
"63","0.008192937704734504","0.008192937704734504","0.008192937704734504","0.012618899272638373","0.012618899272638373","0.012618899272638373","0.027869059078511782","0.027869059078511782","0.027869059078511782","0.011527452676091343","0.011527452676091343","0.011527452676091343","0.023719420918496326","0.023719420918496326","0.023719420918496326","0.012197407049825415","0.012197407049825415","0.012197407049825415"
"64","0.008074936136836186","0.008074936136836186","0.008074936136836186","0.012621935253264382","0.012621935253264382","0.012621935253264382","0.026883500046096742","0.026883500046096742","0.026883500046096742","0.011486374423839152","0.011486374423839152","0.011486374423839152","0.023713694885373116","0.023713694885373116","0.023713694885373116","0.01211474162118975","0.01211474162118975","0.01211474162118975"
"65","0.007940718613099307","0.007940718613099307","0.007940718613099307","0.012657316328841262","0.012657316328841262","0.012657316328841262","0.027392700460040942","0.027392700460040942","0.027392700460040942","0.011457463086117059","0.011457463086117059","0.011457463086117059","0.023722558340523392","0.023722558340523392","0.023722558340523392","0.012091583805158734","0.012091583805158734","0.012091583805158734"
"66","0.007822729065082967","0.007822729065082967","0.007822729065082967","0.012673777368036099","0.012673777368036099","0.012673777368036099","0.027429451016359963","0.027429451016359963","0.027429451016359963","0.011437503446359187","0.011437503446359187","0.011437503446359187","0.02377730910666287","0.02377730910666287","0.02377730910666287","0.011986484998487867","0.011986484998487867","0.011986484998487867"
"67","0.007719911896856502","0.007719911896856502","0.007719911896856502","0.012637859021197073","0.012637859021197073","0.012637859021197073","0.02722840321075637","0.02722840321075637","0.02722840321075637","0.011403133801650256","0.011403133801650256","0.011403133801650256","0.023821117414627224","0.023821117414627224","0.023821117414627224","0.011872849179781042","0.011872849179781042","0.011872849179781042"
"68","0.007579502751468681","0.007579502751468681","0.007579502751468681","0.012675759353442118","0.012675759353442118","0.012675759353442118","0.02709306030010339","0.02709306030010339","0.02709306030010339","0.011365587066393346","0.011365587066393346","0.011365587066393346","0.02393575236783363","0.02393575236783363","0.02393575236783363","0.011836677935207263","0.011836677935207263","0.011836677935207263"
"69","0.007506011635996401","0.007506011635996401","0.007506011635996401","0.012703053551376797","0.012703053551376797","0.012703053551376797","0.027411282018874772","0.027411282018874772","0.027411282018874772","0.011311988113448024","0.011311988113448024","0.011311988113448024","0.02387721263221465","0.02387721263221465","0.02387721263221465","0.011810667885583825","0.011810667885583825","0.011810667885583825"
"70","0.007380450450000353","0.007380450450000353","0.007380450450000353","0.012668580427998677","0.012668580427998677","0.012668580427998677","0.02717102281167172","0.02717102281167172","0.02717102281167172","0.011301369522698224","0.011301369522698224","0.011301369522698224","0.02410437469370663","0.02410437469370663","0.02410437469370663","0.01169770628621336","0.01169770628621336","0.01169770628621336"
"71","0.007258565514348447","0.007258565514348447","0.007258565514348447","0.012751693633617833","0.012751693633617833","0.012751693633617833","0.027318801134242676","0.027318801134242676","0.027318801134242676","0.011263767606578767","0.011263767606578767","0.011263767606578767","0.02417836629319936","0.02417836629319936","0.02417836629319936","0.011649523250525817","0.011649523250525817","0.011649523250525817"
"72","0.007146173244109377","0.007146173244109377","0.007146173244109377","0.012834143417421728","0.012834143417421728","0.012834143417421728","0.027291185906506144","0.027291185906506144","0.027291185906506144","0.011244151799473912","0.011244151799473912","0.011244151799473912","0.024122722097672522","0.024122722097672522","0.024122722097672522","0.011522103101015091","0.011522103101015091","0.011522103101015091"
"73","0.00702196525526233","0.00702196525526233","0.00702196525526233","0.012751004149322398","0.012751004149322398","0.012751004149322398","0.027035931387217715","0.027035931387217715","0.027035931387217715","0.011196756910067052","0.011196756910067052","0.011196756910067052","0.02414175364538096","0.02414175364538096","0.02414175364538096","0.01149581916979514","0.01149581916979514","0.01149581916979514"
"74","0.0069034471234772354","0.0069034471234772354","0.0069034471234772354","0.012807767328922637","0.012807767328922637","0.012807767328922637","0.02655733130814042","0.02655733130814042","0.02655733130814042","0.011172578786499798","0.011172578786499798","0.011172578786499798","0.02429417724488303","0.02429417724488303","0.02429417724488303","0.011441006849054247","0.011441006849054247","0.011441006849054247"
"75","0.006821433446020819","0.006821433446020819","0.006821433446020819","0.01288185732846614","0.01288185732846614","0.01288185732846614","0.026870673609664664","0.026870673609664664","0.026870673609664664","0.011143695912323892","0.011143695912323892","0.011143695912323892","0.024463074194500223","0.024463074194500223","0.024463074194500223","0.011340421318891458","0.011340421318891458","0.011340421318891458"
"76","0.006728037085849792","0.006728037085849792","0.006728037085849792","0.012898334447527304","0.012898334447527304","0.012898334447527304","0.02629869907104876","0.02629869907104876","0.02629869907104876","0.01112056476995349","0.01112056476995349","0.01112056476995349","0.024717698339372873","0.024717698339372873","0.024717698339372873","0.011268720481893979","0.011268720481893979","0.011268720481893979"
"77","0.006652019772445783","0.006652019772445783","0.006652019772445783","0.012929091142723337","0.012929091142723337","0.012929091142723337","0.026254705851897597","0.026254705851897597","0.026254705851897597","0.011118731927126646","0.011118731927126646","0.011118731927126646","0.02490589421358891","0.02490589421358891","0.02490589421358891","0.011278605699772015","0.011278605699772015","0.011278605699772015"
