"Step","stairs_pose_net_effb0 - epoch/test_rotation_loss","stairs_pose_net_effb0 - epoch/test_rotation_loss__MIN","stairs_pose_net_effb0 - epoch/test_rotation_loss__MAX","pumpkin_pose_net_effb0 - epoch/test_rotation_loss","pumpkin_pose_net_effb0 - epoch/test_rotation_loss__MIN","pumpkin_pose_net_effb0 - epoch/test_rotation_loss__MAX","office_pose_net_effb0 - epoch/test_rotation_loss","office_pose_net_effb0 - epoch/test_rotation_loss__MIN","office_pose_net_effb0 - epoch/test_rotation_loss__MAX","heads_pose_net_effb0 - epoch/test_rotation_loss","heads_pose_net_effb0 - epoch/test_rotation_loss__MIN","heads_pose_net_effb0 - epoch/test_rotation_loss__MAX","fire_pose_net_effb0 - epoch/test_rotation_loss","fire_pose_net_effb0 - epoch/test_rotation_loss__MIN","fire_pose_net_effb0 - epoch/test_rotation_loss__MAX","chess_pose_net_effb0 - epoch/test_rotation_loss","chess_pose_net_effb0 - epoch/test_rotation_loss__MIN","chess_pose_net_effb0 - epoch/test_rotation_loss__MAX"
"78","0.009189063537633047","0.009189063537633047","0.009189063537633047","0.01310929050669074","0.01310929050669074","0.01310929050669074","0.02654215278744232","0.02654215278744232","0.02654215278744232","0.010537389840465039","0.010537389840465039","0.010537389840465039","0.024715649982681498","0.024715649982681498","0.024715649982681498","0.009025914405356161","0.009025914405356161","0.009025914405356161"
"79","0.009123581054154783","0.009123581054154783","0.009123581054154783","0.013057410978944972","0.013057410978944972","0.013057410978944972","0.026430854661157355","0.026430854661157355","0.026430854661157355","0.010510949738090858","0.010510949738090858","0.010510949738090858","0.02482453011907637","0.02482453011907637","0.02482453011907637","0.009029248118167743","0.009029248118167743","0.009029248118167743"
"80","0.009216468402883038","0.009216468402883038","0.009216468402883038","0.013012816008995287","0.013012816008995287","0.013012816008995287","0.02667671955714468","0.02667671955714468","0.02667671955714468","0.010471573623362929","0.010471573623362929","0.010471573623362929","0.02474524499848485","0.02474524499848485","0.02474524499848485","0.009039087788551114","0.009039087788551114","0.009039087788551114"
"81","0.009182210138533264","0.009182210138533264","0.009182210138533264","0.012890282479929738","0.012890282479929738","0.012890282479929738","0.026615808106726035","0.026615808106726035","0.026615808106726035","0.010479543067049235","0.010479543067049235","0.010479543067049235","0.024545789900003","0.024545789900003","0.024545789900003","0.00898056234291289","0.00898056234291289","0.00898056234291289"
"82","0.009153884486295283","0.009153884486295283","0.009153884486295283","0.012824630932300352","0.012824630932300352","0.012824630932300352","0.026577789802104235","0.026577789802104235","0.026577789802104235","0.010475340211996809","0.010475340211996809","0.010475340211996809","0.024396422930294648","0.024396422930294648","0.024396422930294648","0.009040718505275436","0.009040718505275436","0.009040718505275436"
"83","0.009154171799309552","0.009154171799309552","0.009154171799309552","0.012798440220649354","0.012798440220649354","0.012798440220649354","0.0267353276576614","0.0267353276576614","0.0267353276576614","0.010488209896720946","0.010488209896720946","0.010488209896720946","0.024413261126028374","0.024413261126028374","0.024413261126028374","0.009030771092511714","0.009030771092511714","0.009030771092511714"
"84","0.009256445133360103","0.009256445133360103","0.009256445133360103","0.012814479501685128","0.012814479501685128","0.012814479501685128","0.026718386070569977","0.026718386070569977","0.026718386070569977","0.010502502671442926","0.010502502671442926","0.010502502671442926","0.024522258434444666","0.024522258434444666","0.024522258434444666","0.009016709896968678","0.009016709896968678","0.009016709896968678"
"85","0.0092602007498499","0.0092602007498499","0.0092602007498499","0.01275923907815013","0.01275923907815013","0.01275923907815013","0.026667961559724063","0.026667961559724063","0.026667961559724063","0.010475391522049904","0.010475391522049904","0.010475391522049904","0.024518775986507535","0.024518775986507535","0.024518775986507535","0.009070627711480483","0.009070627711480483","0.009070627711480483"
"86","0.009219565079547465","0.009219565079547465","0.009219565079547465","0.012842546377214603","0.012842546377214603","0.012842546377214603","0.026738823333289474","0.026738823333289474","0.026738823333289474","0.010491195047507063","0.010491195047507063","0.010491195047507063","0.024505973851773888","0.024505973851773888","0.024505973851773888","0.009048716310644522","0.009048716310644522","0.009048716310644522"
"87","0.009203793364576995","0.009203793364576995","0.009203793364576995","0.012812801549443975","0.012812801549443975","0.012812801549443975","0.026765549017000012","0.026765549017000012","0.026765549017000012","0.01047324773389846","0.01047324773389846","0.01047324773389846","0.024338286486454308","0.024338286486454308","0.024338286486454308","0.009099454429815523","0.009099454429815523","0.009099454429815523"
"88","0.009243013395462185","0.009243013395462185","0.009243013395462185","0.012841827745432965","0.012841827745432965","0.012841827745432965","0.02671055612154305","0.02671055612154305","0.02671055612154305","0.010475235409103334","0.010475235409103334","0.010475235409103334","0.02443118832889013","0.02443118832889013","0.02443118832889013","0.009041496086865664","0.009041496086865664","0.009041496086865664"
"89","0.00920398355810903","0.00920398355810903","0.00920398355810903","0.012799229079973884","0.012799229079973884","0.012799229079973884","0.026841670885914937","0.026841670885914937","0.026841670885914937","0.010455669660586864","0.010455669660586864","0.010455669660586864","0.02457672986201942","0.02457672986201942","0.02457672986201942","0.009020734869409353","0.009020734869409353","0.009020734869409353"
"90","0.009279853315092623","0.009279853315092623","0.009279853315092623","0.0128370116581209","0.0128370116581209","0.0128370116581209","0.026622600009432063","0.026622600009432063","0.026622600009432063","0.010466011764947325","0.010466011764947325","0.010466011764947325","0.02452626178273931","0.02452626178273931","0.02452626178273931","0.009074655856238678","0.009074655856238678","0.009074655856238678"
"91","0.009227160888258368","0.009227160888258368","0.009227160888258368","0.012789158034138381","0.012789158034138381","0.012789158034138381","0.026702286035288125","0.026702286035288125","0.026702286035288125","0.010475535353180021","0.010475535353180021","0.010475535353180021","0.024487621354637668","0.024487621354637668","0.024487621354637668","0.00905952273751609","0.00905952273751609","0.00905952273751609"
"92","0.009253645868739113","0.009253645868739113","0.009253645868739113","0.0128616081783548","0.0128616081783548","0.0128616081783548","0.026829121852642857","0.026829121852642857","0.026829121852642857","0.01045904034981504","0.01045904034981504","0.01045904034981504","0.024403361981967464","0.024403361981967464","0.024403361981967464","0.009074475907254964","0.009074475907254964","0.009074475907254964"
"93","0.009237498015863821","0.009237498015863821","0.009237498015863821","0.012809130566893145","0.012809130566893145","0.012809130566893145","0.026995706706657074","0.026995706706657074","0.026995706706657074","0.010456309100845829","0.010456309100845829","0.010456309100845829","0.02431816339958459","0.02431816339958459","0.02431816339958459","0.00905618438264355","0.00905618438264355","0.00905618438264355"
"94","0.009219948493409902","0.009219948493409902","0.009219948493409902","0.012760563477058895","0.012760563477058895","0.012760563477058895","0.02668180722685065","0.02668180722685065","0.02668180722685065","0.010448968852870166","0.010448968852870166","0.010448968852870166","0.024321436911122873","0.024321436911122873","0.024321436911122873","0.009068490020581521","0.009068490020581521","0.009068490020581521"
"95","0.009253307740436867","0.009253307740436867","0.009253307740436867","0.012860415736213326","0.012860415736213326","0.012860415736213326","0.026778284562169574","0.026778284562169574","0.026778284562169574","0.010436516953632236","0.010436516953632236","0.010436516953632236","0.024384070915402845","0.024384070915402845","0.024384070915402845","0.00906183195183985","0.00906183195183985","0.00906183195183985"
"96","0.009260646824259311","0.009260646824259311","0.009260646824259311","0.012799623407772742","0.012799623407772742","0.012799623407772742","0.02660590672167018","0.02660590672167018","0.02660590672167018","0.010444353334605694","0.010444353334605694","0.010444353334605694","0.024356991139939055","0.024356991139939055","0.024356991139939055","0.009097519621718675","0.009097519621718675","0.009097519621718675"
"97","0.009214847726980224","0.009214847726980224","0.009214847726980224","0.012835159956011921","0.012835159956011921","0.012835159956011921","0.026630211126757786","0.026630211126757786","0.026630211126757786","0.010446971835335717","0.010446971835335717","0.010446971835335717","0.024496927624568343","0.024496927624568343","0.024496927624568343","0.009082147473236546","0.009082147473236546","0.009082147473236546"
"98","0.009203511232044548","0.009203511232044548","0.009203511232044548","0.012835729343350977","0.012835729343350977","0.012835729343350977","0.026680463473894633","0.026680463473894633","0.026680463473894633","0.0104455427499488","0.0104455427499488","0.0104455427499488","0.024415140826022252","0.024415140826022252","0.024415140826022252","0.009068327388376929","0.009068327388376929","0.009068327388376929"
"99","0.009254081844119355","0.009254081844119355","0.009254081844119355","0.012775587703799829","0.012775587703799829","0.012775587703799829","0.02696141804335639","0.02696141804335639","0.02696141804335639","0.010425204411149025","0.010425204411149025","0.010425204411149025","0.02436760038835928","0.02436760038835928","0.02436760038835928","0.009061814213055186","0.009061814213055186","0.009061814213055186"
"100","0.009274919022573158","0.009274919022573158","0.009274919022573158","0.012768230473739095","0.012768230473739095","0.012768230473739095","0.026649158942746","0.026649158942746","0.026649158942746","0.0104298404767178","0.0104298404767178","0.0104298404767178","0.02438712166622281","0.02438712166622281","0.02438712166622281","0.009053670830326155","0.009053670830326155","0.009053670830326155"
