"Step","stairs_pose_net_mobv3l - epoch/test_rotation_loss","stairs_pose_net_mobv3l - epoch/test_rotation_loss__MIN","stairs_pose_net_mobv3l - epoch/test_rotation_loss__MAX","pumpkin_pose_net_mobv3l - epoch/test_rotation_loss","pumpkin_pose_net_mobv3l - epoch/test_rotation_loss__MIN","pumpkin_pose_net_mobv3l - epoch/test_rotation_loss__MAX","office_pose_net_mobv3l - epoch/test_rotation_loss","office_pose_net_mobv3l - epoch/test_rotation_loss__MIN","office_pose_net_mobv3l - epoch/test_rotation_loss__MAX","heads_pose_net_mobv3l - epoch/test_rotation_loss","heads_pose_net_mobv3l - epoch/test_rotation_loss__MIN","heads_pose_net_mobv3l - epoch/test_rotation_loss__MAX","fire_pose_net_mobv3l - epoch/test_rotation_loss","fire_pose_net_mobv3l - epoch/test_rotation_loss__MIN","fire_pose_net_mobv3l - epoch/test_rotation_loss__MAX","chess_pose_net_mobv3l - epoch/test_rotation_loss","chess_pose_net_mobv3l - epoch/test_rotation_loss__MIN","chess_pose_net_mobv3l - epoch/test_rotation_loss__MAX"
"78","0.007821097737178206","0.007821097737178206","0.007821097737178206","0.010420012251415756","0.010420012251415756","0.010420012251415756","0.030194755338015966","0.030194755338015966","0.030194755338015966","0.009967644233256578","0.009967644233256578","0.009967644233256578","0.02286270590411732","0.02286270590411732","0.02286270590411732","0.008671162118844222","0.008671162118844222","0.008671162118844222"
"79","0.00781613279832527","0.00781613279832527","0.00781613279832527","0.010384108201833442","0.010384108201833442","0.010384108201833442","0.0347225872828858","0.0347225872828858","0.0347225872828858","0.009925695485435426","0.009925695485435426","0.009925695485435426","0.02244989683822496","0.02244989683822496","0.02244989683822496","0.008564745861804113","0.008564745861804113","0.008564745861804113"
"80","0.0078152833157219","0.0078152833157219","0.0078152833157219","0.010353390971431509","0.010353390971431509","0.010353390971431509","0.03732078822213225","0.03732078822213225","0.03732078822213225","0.009885010309517384","0.009885010309517384","0.009885010309517384","0.022021789707650896","0.022021789707650896","0.022021789707650896","0.00847759329190012","0.00847759329190012","0.00847759329190012"
"81","0.007891805958934128","0.007891805958934128","0.007891805958934128","0.010469487686350476","0.010469487686350476","0.010469487686350476","0.02340758833452128","0.02340758833452128","0.02340758833452128","0.009887220920063555","0.009887220920063555","0.009887220920063555","0.021994977796566673","0.021994977796566673","0.021994977796566673","0.00802171163377352","0.00802171163377352","0.00802171163377352"
"82","0.008010806050151587","0.008010806050151587","0.008010806050151587","0.010585135794826783","0.010585135794826783","0.010585135794826783","0.02259936134214513","0.02259936134214513","0.02259936134214513","0.009892173751723021","0.009892173751723021","0.009892173751723021","0.02214255355647765","0.02214255355647765","0.02214255355647765","0.008016428837436251","0.008016428837436251","0.008016428837436251"
"83","0.008034756348934025","0.008034756348934025","0.008034756348934025","0.010646635710145347","0.010646635710145347","0.010646635710145347","0.022552135444129817","0.022552135444129817","0.022552135444129817","0.00989564007613808","0.00989564007613808","0.00989564007613808","0.022231871262192726","0.022231871262192726","0.022231871262192726","0.008004824587260373","0.008004824587260373","0.008004824587260373"
"84","0.00802083284361288","0.00802083284361288","0.00802083284361288","0.01067681412678212","0.01067681412678212","0.01067681412678212","0.022527613822603598","0.022527613822603598","0.022527613822603598","0.009900762990582734","0.009900762990582734","0.009900762990582734","0.022246920416364446","0.022246920416364446","0.022246920416364446","0.007989725403604098","0.007989725403604098","0.007989725403604098"
"85","0.008006499498151243","0.008006499498151243","0.008006499498151243","0.01069033786188811","0.01069033786188811","0.01069033786188811","0.022477806371171027","0.022477806371171027","0.022477806371171027","0.009904845501296222","0.009904845501296222","0.009904845501296222","0.0222053213219624","0.0222053213219624","0.0222053213219624","0.00798232905799523","0.00798232905799523","0.00798232905799523"
"86","0.008000149566214532","0.008000149566214532","0.008000149566214532","0.010693232798075769","0.010693232798075769","0.010693232798075769","0.02242428901081439","0.02242428901081439","0.02242428901081439","0.00990852655377239","0.00990852655377239","0.00990852655377239","0.022147135554405395","0.022147135554405395","0.022147135554405395","0.007976258333656006","0.007976258333656006","0.007976258333656006"
"87","0.007994955405592918","0.007994955405592918","0.007994955405592918","0.010692266580008436","0.010692266580008436","0.010692266580008436","0.022371108119841665","0.022371108119841665","0.022371108119841665","0.009912772278767079","0.009912772278767079","0.009912772278767079","0.02208351432636846","0.02208351432636846","0.02208351432636846","0.00796964974142611","0.00796964974142611","0.00796964974142611"
"88","0.007992052647750825","0.007992052647750825","0.007992052647750825","0.010689361741242465","0.010689361741242465","0.010689361741242465","0.022318859060760587","0.022318859060760587","0.022318859060760587","0.009916196286212653","0.009916196286212653","0.009916196286212653","0.022020517324563116","0.022020517324563116","0.022020517324563116","0.00796286782133393","0.00796286782133393","0.00796286782133393"
"89","0.007989174162503332","0.007989174162503332","0.007989174162503332","0.010686641835491173","0.010686641835491173","0.010686641835491173","0.02226717010489665","0.02226717010489665","0.02226717010489665","0.009919291245751083","0.009919291245751083","0.009919291245751083","0.021963153281831183","0.021963153281831183","0.021963153281831183","0.007953352949698456","0.007953352949698456","0.007953352949698456"
"90","0.00798422290245071","0.00798422290245071","0.00798422290245071","0.010682255779101979","0.010682255779101979","0.010682255779101979","0.022201234023668803","0.022201234023668803","0.022201234023668803","0.009922577126417309","0.009922577126417309","0.009922577126417309","0.021910136223596055","0.021910136223596055","0.021910136223596055","0.007951198655064218","0.007951198655064218","0.007951198655064218"
"91","0.00798438157653436","0.00798438157653436","0.00798438157653436","0.010678008511604276","0.010678008511604276","0.010678008511604276","0.022139559019706212","0.022139559019706212","0.022139559019706212","0.009924442041665316","0.009924442041665316","0.009924442041665316","0.02186707648797892","0.02186707648797892","0.02186707648797892","0.007950890925712883","0.007950890925712883","0.007950890925712883"
"92","0.007982998271472752","0.007982998271472752","0.007982998271472752","0.010674743083654903","0.010674743083654903","0.010674743083654903","0.022098815708886832","0.022098815708886832","0.022098815708886832","0.009926467319019139","0.009926467319019139","0.009926467319019139","0.021814676547364797","0.021814676547364797","0.021814676547364797","0.007949251696118154","0.007949251696118154","0.007949251696118154"
"93","0.007981075905263424","0.007981075905263424","0.007981075905263424","0.010671802061551716","0.010671802061551716","0.010671802061551716","0.022041388147044927","0.022041388147044927","0.022041388147044927","0.009927885432261974","0.009927885432261974","0.009927885432261974","0.02176769131619949","0.02176769131619949","0.02176769131619949","0.007945313351228833","0.007945313351228833","0.007945313351228833"
"94","0.007980895694345236","0.007980895694345236","0.007980895694345236","0.010669095689081587","0.010669095689081587","0.010669095689081587","0.021985172119457275","0.021985172119457275","0.021985172119457275","0.009928633109666407","0.009928633109666407","0.009928633109666407","0.021723661775467917","0.021723661775467917","0.021723661775467917","0.007945878576720133","0.007945878576720133","0.007945878576720133"
"95","0.0079772230819799","0.0079772230819799","0.0079772230819799","0.010666939451766666","0.010666939451766666","0.010666939451766666","0.02194802871963475","0.02194802871963475","0.02194802871963475","0.0099293336388655","0.0099293336388655","0.0099293336388655","0.021684776846086606","0.021684776846086606","0.021684776846086606","0.007945074728922918","0.007945074728922918","0.007945074728922918"
"96","0.007977784553077072","0.007977784553077072","0.007977784553077072","0.01066229323623702","0.01066229323623702","0.01066229323623702","0.02190672670258209","0.02190672670258209","0.02190672670258209","0.00993027864024043","0.00993027864024043","0.00993027864024043","0.021637285717588384","0.021637285717588384","0.021637285717588384","0.007944966331706382","0.007944966331706382","0.007944966331706382"
"97","0.00797822599997744","0.00797822599997744","0.00797822599997744","0.01065994352393318","0.01065994352393318","0.01065994352393318","0.021862614405108616","0.021862614405108616","0.021862614405108616","0.00993028754601255","0.00993028754601255","0.00993028754601255","0.021593686651613098","0.021593686651613098","0.021593686651613098","0.007943692166008987","0.007943692166008987","0.007943692166008987"
"98","0.007981125731021166","0.007981125731021166","0.007981125731021166","0.010656482118065469","0.010656482118065469","0.010656482118065469","0.02181870539789088","0.02181870539789088","0.02181870539789088","0.009930452099069953","0.009930452099069953","0.009930452099069953","0.021545306808548048","0.021545306808548048","0.021545306808548048","0.00794163295358885","0.00794163295358885","0.00794163295358885"
"99","0.007981037255376577","0.007981037255376577","0.007981037255376577","0.010654561105184257","0.010654561105184257","0.010654561105184257","0.021774636566988192","0.021774636566988192","0.021774636566988192","0.009929932071827352","0.009929932071827352","0.009929932071827352","0.021507589699467644","0.021507589699467644","0.021507589699467644","0.00794102973304689","0.00794102973304689","0.00794102973304689"
"100","0.00798209133790806","0.00798209133790806","0.00798209133790806","0.010652199831383768","0.010652199831383768","0.010652199831383768","0.021731638960773125","0.021731638960773125","0.021731638960773125","0.009929277352057397","0.009929277352057397","0.009929277352057397","0.02147158315347042","0.02147158315347042","0.02147158315347042","0.007940823124954477","0.007940823124954477","0.007940823124954477"
