"Step","stairs_pose_net_r18 - epoch/test_rotation_loss","stairs_pose_net_r18 - epoch/test_rotation_loss__MIN","stairs_pose_net_r18 - epoch/test_rotation_loss__MAX","pumpkin_pose_net_r18 - epoch/test_rotation_loss","pumpkin_pose_net_r18 - epoch/test_rotation_loss__MIN","pumpkin_pose_net_r18 - epoch/test_rotation_loss__MAX","office_pose_net_r18 - epoch/test_rotation_loss","office_pose_net_r18 - epoch/test_rotation_loss__MIN","office_pose_net_r18 - epoch/test_rotation_loss__MAX","heads_pose_net_r18 - epoch/test_rotation_loss","heads_pose_net_r18 - epoch/test_rotation_loss__MIN","heads_pose_net_r18 - epoch/test_rotation_loss__MAX","fire_pose_net_r18 - epoch/test_rotation_loss","fire_pose_net_r18 - epoch/test_rotation_loss__MIN","fire_pose_net_r18 - epoch/test_rotation_loss__MAX","chess_pose_net_r18 - epoch/test_rotation_loss","chess_pose_net_r18 - epoch/test_rotation_loss__MIN","chess_pose_net_r18 - epoch/test_rotation_loss__MAX"
"79","0.011504256632179022","0.011504256632179022","0.011504256632179022","0.011316976248053834","0.011316976248053834","0.011316976248053834","0.014770036723348312","0.014770036723348312","0.014770036723348312","0.01185881020501256","0.01185881020501256","0.01185881020501256","0.018790286441799253","0.018790286441799253","0.018790286441799253","0.005676886212313548","0.005676886212313548","0.005676886212313548"
"80","0.011438928020652384","0.011438928020652384","0.011438928020652384","0.011253928096266463","0.011253928096266463","0.011253928096266463","0.014778960394323803","0.014778960394323803","0.014778960394323803","0.011820944957435131","0.011820944957435131","0.011820944957435131","0.01855508185690269","0.01855508185690269","0.01855508185690269","0.005630308558465913","0.005630308558465913","0.005630308558465913"
"81","0.011439687164966017","0.011439687164966017","0.011439687164966017","0.011251853196881711","0.011251853196881711","0.011251853196881711","0.014871539053274319","0.014871539053274319","0.014871539053274319","0.011817007791250944","0.011817007791250944","0.011817007791250944","0.018537878699135035","0.018537878699135035","0.018537878699135035","0.00561963691143319","0.00561963691143319","0.00561963691143319"
"82","0.011437182314693928","0.011437182314693928","0.011437182314693928","0.011251256859395653","0.011251256859395653","0.011251256859395653","0.014983034649048932","0.014983034649048932","0.014983034649048932","0.011813100194558501","0.011813100194558501","0.011813100194558501","0.01851773349335417","0.01851773349335417","0.01851773349335417","0.005614788562525064","0.005614788562525064","0.005614788562525064"
"83","0.011432696250267327","0.011432696250267327","0.011432696250267327","0.011249364295508713","0.011249364295508713","0.011249364295508713","0.015024008898762986","0.015024008898762986","0.015024008898762986","0.011809395160526037","0.011809395160526037","0.011809395160526037","0.01849622739246115","0.01849622739246115","0.01849622739246115","0.00561105678207241","0.00561105678207241","0.00561105678207241"
"84","0.011427960591390729","0.011427960591390729","0.011427960591390729","0.01124722691019997","0.01124722691019997","0.01124722691019997","0.015027927525807172","0.015027927525807172","0.015027927525807172","0.011805684072896838","0.011805684072896838","0.011805684072896838","0.018475018616300076","0.018475018616300076","0.018475018616300076","0.005607633793260902","0.005607633793260902","0.005607633793260902"
"85","0.011422421725001186","0.011422421725001186","0.011422421725001186","0.011244593712035567","0.011244593712035567","0.011244593712035567","0.015025010099634528","0.015025010099634528","0.015025010099634528","0.011801752494648099","0.011801752494648099","0.011801752494648099","0.018453260767273605","0.018453260767273605","0.018453260767273605","0.0056041612988337874","0.0056041612988337874","0.0056041612988337874"
"86","0.011417103640269488","0.011417103640269488","0.011417103640269488","0.011241804109886289","0.011241804109886289","0.011241804109886289","0.015023185085738078","0.015023185085738078","0.015023185085738078","0.011797813000157475","0.011797813000157475","0.011797813000157475","0.01843200292205438","0.01843200292205438","0.01843200292205438","0.005600470904028043","0.005600470904028043","0.005600470904028043"
"87","0.011411657382268459","0.011411657382268459","0.011411657382268459","0.011238525563385338","0.011238525563385338","0.011238525563385338","0.015022806750494055","0.015022806750494055","0.015022806750494055","0.011794073274359107","0.011794073274359107","0.011794073274359107","0.018409994198009372","0.018409994198009372","0.018409994198009372","0.005597013223450631","0.005597013223450631","0.005597013223450631"
"88","0.011406183068174869","0.011406183068174869","0.011406183068174869","0.011235478857997805","0.011235478857997805","0.011235478857997805","0.015021435945527628","0.015021435945527628","0.015021435945527628","0.011790284421294928","0.011790284421294928","0.011790284421294928","0.018387736869044602","0.018387736869044602","0.018387736869044602","0.005593364825472236","0.005593364825472236","0.005593364825472236"
"89","0.011400608636904508","0.011400608636904508","0.011400608636904508","0.01123150676721707","0.01123150676721707","0.01123150676721707","0.01502083134255372","0.01502083134255372","0.01502083134255372","0.011786475777626038","0.011786475777626038","0.011786475777626038","0.01836615550564602","0.01836615550564602","0.01836615550564602","0.005589476844761521","0.005589476844761521","0.005589476844761521"
"90","0.011394887580536306","0.011394887580536306","0.011394887580536306","0.011227579263504595","0.011227579263504595","0.011227579263504595","0.015020329999970272","0.015020329999970272","0.015020329999970272","0.011782746994867921","0.011782746994867921","0.011782746994867921","0.018344437994528562","0.018344437994528562","0.018344437994528562","0.0055855727405287325","0.0055855727405287325","0.0055855727405287325"
"91","0.011389104009140283","0.011389104009140283","0.011389104009140283","0.01122291391948238","0.01122291391948238","0.01122291391948238","0.015019899889011867","0.015019899889011867","0.015019899889011867","0.011778822168707848","0.011778822168707848","0.011778822168707848","0.018322492018342018","0.018322492018342018","0.018322492018342018","0.00558173269382678","0.00558173269382678","0.00558173269382678"
"92","0.011383490986190736","0.011383490986190736","0.011383490986190736","0.011218572908546776","0.011218572908546776","0.011218572908546776","0.015018671547295526","0.015018671547295526","0.015018671547295526","0.011774975806474686","0.011774975806474686","0.011774975806474686","0.01830180996330455","0.01830180996330455","0.01830180996330455","0.005577868316322565","0.005577868316322565","0.005577868316322565"
"93","0.011377707589417696","0.011377707589417696","0.011377707589417696","0.011213905760087073","0.011213905760087073","0.011213905760087073","0.01501816269592382","0.01501816269592382","0.01501816269592382","0.01177109102718532","0.01177109102718532","0.01177109102718532","0.018280739372130483","0.018280739372130483","0.018280739372130483","0.0055740500101819634","0.0055740500101819634","0.0055740500101819634"
"94","0.011371693282853812","0.011371693282853812","0.011371693282853812","0.011208886164240539","0.011208886164240539","0.011208886164240539","0.015016200864920393","0.015016200864920393","0.015016200864920393","0.011767336167395115","0.011767336167395115","0.011767336167395115","0.01825898914830759","0.01825898914830759","0.01825898914830759","0.005570236331550404","0.005570236331550404","0.005570236331550404"
"95","0.011366057500708848","0.011366057500708848","0.011366057500708848","0.011204276263015345","0.011204276263015345","0.011204276263015345","0.015015518438303843","0.015015518438303843","0.015015518438303843","0.011763599934056401","0.011763599934056401","0.011763599934056401","0.018238221004139632","0.018238221004139632","0.018238221004139632","0.005566341016674414","0.005566341016674414","0.005566341016674414"
"96","0.011360215547028929","0.011360215547028929","0.011360215547028929","0.011198976048035547","0.011198976048035547","0.011198976048035547","0.015016318851849064","0.015016318851849064","0.015016318851849064","0.01175975427031517","0.01175975427031517","0.01175975427031517","0.018217221833765507","0.018217221833765507","0.018217221833765507","0.005562270089285448","0.005562270089285448","0.005562270089285448"
"97","0.011354187387041748","0.011354187387041748","0.011354187387041748","0.011194429127499461","0.011194429127499461","0.011194429127499461","0.015015292505268008","0.015015292505268008","0.015015292505268008","0.011756021762266755","0.011756021762266755","0.011756021762266755","0.01819638814777136","0.01819638814777136","0.01819638814777136","0.005558705684961751","0.005558705684961751","0.005558705684961751"
"98","0.011348211846780032","0.011348211846780032","0.011348211846780032","0.011188920470885932","0.011188920470885932","0.011188920470885932","0.015014289558166638","0.015014289558166638","0.015014289558166638","0.01175202545709908","0.01175202545709908","0.01175202545709908","0.018175579782109708","0.018175579782109708","0.018175579782109708","0.0055548789096064866","0.0055548789096064866","0.0055548789096064866"
"99","0.011342230369336903","0.011342230369336903","0.011342230369336903","0.011183535330928862","0.011183535330928862","0.011183535330928862","0.015014368473202921","0.015014368473202921","0.015014368473202921","0.011748191667720675","0.011748191667720675","0.011748191667720675","0.0181553247384727","0.0181553247384727","0.0181553247384727","0.005550831119762734","0.005550831119762734","0.005550831119762734"
"100","0.011336067749653012","0.011336067749653012","0.011336067749653012","0.011178147426107898","0.011178147426107898","0.011178147426107898","0.01501531939720735","0.01501531939720735","0.01501531939720735","0.011744339019060135","0.011744339019060135","0.011744339019060135","0.01813466177554801","0.01813466177554801","0.01813466177554801","0.005546687665628269","0.005546687665628269","0.005546687665628269"
