"Step","stairs_pose_net_r34 - epoch/test_rotation_loss","stairs_pose_net_r34 - epoch/test_rotation_loss__MIN","stairs_pose_net_r34 - epoch/test_rotation_loss__MAX","pumpkin_pose_net_r34 - epoch/test_rotation_loss","pumpkin_pose_net_r34 - epoch/test_rotation_loss__MIN","pumpkin_pose_net_r34 - epoch/test_rotation_loss__MAX","office_pose_net_r34 - epoch/test_rotation_loss","office_pose_net_r34 - epoch/test_rotation_loss__MIN","office_pose_net_r34 - epoch/test_rotation_loss__MAX","heads_pose_net_r34 - epoch/test_rotation_loss","heads_pose_net_r34 - epoch/test_rotation_loss__MIN","heads_pose_net_r34 - epoch/test_rotation_loss__MAX","fire_pose_net_r34 - epoch/test_rotation_loss","fire_pose_net_r34 - epoch/test_rotation_loss__MIN","fire_pose_net_r34 - epoch/test_rotation_loss__MAX","chess_pose_net_r34 - epoch/test_rotation_loss","chess_pose_net_r34 - epoch/test_rotation_loss__MIN","chess_pose_net_r34 - epoch/test_rotation_loss__MAX"
"79","0.010075763711938635","0.010075763711938635","0.010075763711938635","0.01143386115290923","0.01143386115290923","0.01143386115290923","0.02378937366302125","0.02378937366302125","0.02378937366302125","0.012650320131797343","0.012650320131797343","0.012650320131797343","0.02698182214226108","0.02698182214226108","0.02698182214226108","0.008765586098888889","0.008765586098888889","0.008765586098888889"
"80","0.009988844336476177","0.009988844336476177","0.009988844336476177","0.01156552170868963","0.01156552170868963","0.01156552170868963","0.023533851563115604","0.023533851563115604","0.023533851563115604","0.012605995027115569","0.012605995027115569","0.012605995027115569","0.02675150625873357","0.02675150625873357","0.02675150625873357","0.008717104676179588","0.008717104676179588","0.008717104676179588"
"81","0.00998555327532813","0.00998555327532813","0.00998555327532813","0.01144480657967506","0.01144480657967506","0.01144480657967506","0.023528711826656945","0.023528711826656945","0.023528711826656945","0.012601215741597116","0.012601215741597116","0.012601215741597116","0.026678909081965685","0.026678909081965685","0.026678909081965685","0.008725435356609523","0.008725435356609523","0.008725435356609523"
"82","0.009982189279980958","0.009982189279980958","0.009982189279980958","0.01137687498703599","0.01137687498703599","0.01137687498703599","0.023527974204625934","0.023527974204625934","0.023527974204625934","0.012596770829986781","0.012596770829986781","0.012596770829986781","0.026650426210835576","0.026650426210835576","0.026650426210835576","0.00875147120677866","0.00875147120677866","0.00875147120677866"
"83","0.009978522139135748","0.009978522139135748","0.009978522139135748","0.011354263151588384","0.011354263151588384","0.011354263151588384","0.02354513136378955","0.02354513136378955","0.02354513136378955","0.012592437153216451","0.012592437153216451","0.012592437153216451","0.026629481595591642","0.026629481595591642","0.026629481595591642","0.008766760089201853","0.008766760089201853","0.008766760089201853"
"84","0.009974393295124173","0.009974393295124173","0.009974393295124173","0.011351858134730719","0.011351858134730719","0.011351858134730719","0.02356530372344423","0.02356530372344423","0.02356530372344423","0.01258830912411213","0.01258830912411213","0.01258830912411213","0.026610233006067574","0.026610233006067574","0.026610233006067574","0.008772233835770749","0.008772233835770749","0.008772233835770749"
"85","0.009969867416657507","0.009969867416657507","0.009969867416657507","0.01135730164241977","0.01135730164241977","0.01135730164241977","0.023583749469253235","0.023583749469253235","0.023583749469253235","0.012583887117216364","0.012583887117216364","0.012583887117216364","0.02659070200752467","0.02659070200752467","0.02659070200752467","0.00877220998518169","0.00877220998518169","0.00877220998518169"
"86","0.009964927536202595","0.009964927536202595","0.009964927536202595","0.011366135251591913","0.011366135251591913","0.011366135251591913","0.02360139338998124","0.02360139338998124","0.02360139338998124","0.012579655856825411","0.012579655856825411","0.012579655856825411","0.02657075470779091","0.02657075470779091","0.02657075470779091","0.00876919031725265","0.00876919031725265","0.00876919031725265"
"87","0.009959320217603818","0.009959320217603818","0.009959320217603818","0.011376981805369724","0.011376981805369724","0.011376981805369724","0.02362015917606186","0.02362015917606186","0.02362015917606186","0.012575337692396715","0.012575337692396715","0.012575337692396715","0.02655058067466598","0.02655058067466598","0.02655058067466598","0.00876483517640736","0.00876483517640736","0.00876483517640736"
"88","0.009952856053132564","0.009952856053132564","0.009952856053132564","0.011388157683541067","0.011388157683541067","0.011388157683541067","0.023633309567230754","0.023633309567230754","0.023633309567230754","0.012571198487421498","0.012571198487421498","0.012571198487421498","0.026530550923780538","0.026530550923780538","0.026530550923780538","0.008760643220739439","0.008760643220739439","0.008760643220739439"
"89","0.009946441714419052","0.009946441714419052","0.009946441714419052","0.011399574948882218","0.011399574948882218","0.011399574948882218","0.023647189664188772","0.023647189664188772","0.023647189664188772","0.012566973455250263","0.012566973455250263","0.012566973455250263","0.02651055769820232","0.02651055769820232","0.02651055769820232","0.008756129507673904","0.008756129507673904","0.008756129507673904"
"90","0.009939486102666706","0.009939486102666706","0.009939486102666706","0.011411328872782178","0.011411328872782178","0.011411328872782178","0.023660440900130197","0.023660440900130197","0.023660440900130197","0.012562635994981974","0.012562635994981974","0.012562635994981974","0.026489427458727732","0.026489427458727732","0.026489427458727732","0.008751231333008036","0.008751231333008036","0.008751231333008036"
"91","0.00993231008760631","0.00993231008760631","0.00993231008760631","0.011423688702052459","0.011423688702052459","0.011423688702052459","0.0236723352863919","0.0236723352863919","0.0236723352863919","0.012558375194203109","0.012558375194203109","0.012558375194203109","0.026469230389920995","0.026469230389920995","0.026469230389920995","0.00874614626809489","0.00874614626809489","0.00874614626809489"
"92","0.009925028251018375","0.009925028251018375","0.009925028251018375","0.011435628657636698","0.011435628657636698","0.011435628657636698","0.023682953775278293","0.023682953775278293","0.023682953775278293","0.012553995824418962","0.012553995824418962","0.012553995824418962","0.026448318822076544","0.026448318822076544","0.026448318822076544","0.008741748839383945","0.008741748839383945","0.008741748839383945"
"93","0.009917454066453502","0.009917454066453502","0.009917454066453502","0.011447786062490195","0.011447786062490195","0.011447786062490195","0.02369286838802509","0.02369286838802509","0.02369286838802509","0.012549774226499721","0.012549774226499721","0.012549774226499721","0.026427742966916412","0.026427742966916412","0.026427742966916412","0.008737684154766612","0.008737684154766612","0.008737684154766612"
"94","0.009909708984196186","0.009909708984196186","0.009909708984196186","0.011459499641205184","0.011459499641205184","0.011459499641205184","0.0237038677878445","0.0237038677878445","0.0237038677878445","0.012545484292786568","0.012545484292786568","0.012545484292786568","0.026406706689158455","0.026406706689158455","0.026406706689158455","0.008733102964470163","0.008733102964470163","0.008733102964470163"
"95","0.00990161727531813","0.00990161727531813","0.00990161727531813","0.011471292862552218","0.011471292862552218","0.011471292862552218","0.023712510184850544","0.023712510184850544","0.023712510184850544","0.01254099968355149","0.01254099968355149","0.01254099968355149","0.026385320044937544","0.026385320044937544","0.026385320044937544","0.008729362685699016","0.008729362685699016","0.008729362685699016"
"96","0.009892964357277378","0.009892964357277378","0.009892964357277378","0.011483228867291473","0.011483228867291473","0.011483228867291473","0.023720693308860064","0.023720693308860064","0.023720693308860064","0.012536722322693095","0.012536722322693095","0.012536722322693095","0.02636491922021378","0.02636491922021378","0.02636491922021378","0.008725058403797448","0.008725058403797448","0.008725058403797448"
"97","0.009884570463327691","0.009884570463327691","0.009884570463327691","0.011494928134197835","0.011494928134197835","0.011494928134197835","0.023727861436782405","0.023727861436782405","0.023727861436782405","0.012532433436717838","0.012532433436717838","0.012532433436717838","0.026343587349401787","0.026343587349401787","0.026343587349401787","0.008721199788851663","0.008721199788851663","0.008721199788851663"
"98","0.009875655203359202","0.009875655203359202","0.009875655203359202","0.011506819289934356","0.011506819289934356","0.011506819289934356","0.02373447075660806","0.02373447075660806","0.02373447075660806","0.01252813747851178","0.01252813747851178","0.01252813747851178","0.026322916746721603","0.026322916746721603","0.026322916746721603","0.008716997574083507","0.008716997574083507","0.008716997574083507"
"99","0.009867487824521959","0.009867487824521959","0.009867487824521959","0.011518451319716405","0.011518451319716405","0.011518451319716405","0.02374123246408999","0.02374123246408999","0.02374123246408999","0.012523774028522894","0.012523774028522894","0.012523774028522894","0.026302091471734457","0.026302091471734457","0.026302091471734457","0.008713390896446072","0.008713390896446072","0.008713390896446072"
"100","0.009858611127128825","0.009858611127128825","0.009858611127128825","0.011530421528732404","0.011530421528732404","0.011530421528732404","0.02374783155391924","0.02374783155391924","0.02374783155391924","0.012519435695139691","0.012519435695139691","0.012519435695139691","0.026280504884198308","0.026280504884198308","0.026280504884198308","0.0087094286136562","0.0087094286136562","0.0087094286136562"
